averageSpeed,highestStreak,untradedDeaths,tradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,winner
1.667587127685547,3.0,18.0,7.0,32.12,5.28,14.0,15.0,95.0,0.0,17.0,25.0,6.0,29.1,4.95,91.0,9.0,11.0,6.0,23.95,61.0,5022.88,550.31484375,56.0,2.0,15.0,0.0,3.0,0.0,6.0,5.0,17.0,0.0,0.68,0
1.7971902465820313,4.0,14.0,8.0,31.42,8.08,18.0,14.0,97.0,1.26,25.0,22.0,7.0,37.15,2.98,1.01,6.0,19.0,6.0,25.74,74.0,5184.64,591.371015625,29.0,3.0,21.0,0.0,0.0,1.0,7.0,4.0,25.0,0.0,1.14,1
1.837753143310547,5.0,21.0,5.0,28.52,1.9,8.0,4.0,94.0,89.0,25.0,26.0,7.0,39.0,3.41,1.13,14.0,16.0,9.0,31.8,2.0,5096.48,622.4975,20.0,2.0,18.0,0.0,1.0,1.0,1.0,6.0,25.0,0.0,0.96,0
1.7517886352539065,3.0,16.0,10.0,31.77,5.71,24.0,19.0,90.0,0.0,24.0,26.0,14.0,41.4,3.61,1.11,15.0,16.0,8.0,30.18,1.0,5104.0,555.92171875,49.0,1.0,18.0,0.0,2.0,0.0,3.0,4.0,24.0,0.0,0.92,1
1.548166198730469,2.0,16.0,6.0,25.49,2.78,15.0,12.0,91.0,0.0,15.0,22.0,4.0,39.3,2.5,65.0,4.0,14.0,1.0,19.37,1.0,4790.08,530.8748046875,1.48,2.0,15.0,0.0,0.0,0.0,5.0,7.0,15.0,0.0,0.68,0
1.6393531799316403,5.0,16.0,5.0,27.63,6.19,18.0,16.0,92.0,0.0,19.0,21.0,5.0,28.7,3.52,99.0,12.0,15.0,4.0,28.79,2.0,5001.44,485.587890625,22.0,1.0,15.0,1.0,1.0,0.0,4.0,6.0,18.0,0.0,0.9,1
1.8395085144042969,4.0,16.0,6.0,27.04,5.04,19.0,15.0,99.0,94.0,24.0,22.0,5.0,40.0,3.48,1.03,11.0,16.0,8.0,23.66,72.0,4709.6,599.3941796875,61.0,0.0,21.0,0.0,0.0,1.0,5.0,5.0,24.0,0.0,1.09,0
1.9329835510253903,8.0,19.0,4.0,28.28,4.76,15.0,12.0,93.0,1.74,26.0,23.0,5.0,35.55,4.18,1.34,8.0,20.0,6.0,29.46,1.0,4868.16,553.4466796875,28.0,0.0,21.0,0.0,1.0,0.0,6.0,5.0,26.0,0.0,1.13,1
1.7044105529785156,6.0,17.0,3.0,30.2,9.52,10.0,15.0,95.0,0.0,24.0,20.0,9.0,36.9,4.3,1.22,16.0,19.0,5.0,34.96,0.0,4925.76,538.13796875,49.0,2.0,20.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,1.2,0
1.761733245849609,4.0,20.0,4.0,28.17,3.95,11.0,12.0,95.0,62.0,20.0,24.0,5.0,35.0,2.61,92.0,11.0,13.0,7.0,24.25,0.0,4756.0,497.4997265625,60.0,1.0,13.0,0.0,0.0,0.0,5.0,3.0,20.0,0.0,0.83,1
1.6742837524414065,5.0,16.0,5.0,26.86,5.36,13.0,12.0,96.0,1.74,25.0,21.0,10.0,33.25,3.8,1.12,15.0,21.0,4.0,30.53,1.0,4802.4,573.607890625,10.0,0.0,20.0,0.0,0.0,0.0,4.0,4.0,25.0,0.0,1.19,0
1.3715287780761718,2.0,15.0,5.0,25.02,3.8,15.0,14.0,83.0,0.0,20.0,20.0,9.0,39.15,3.37,100.0,6.0,17.0,3.0,26.35,55.0,5038.4,426.80578125,1.19,1.0,17.0,0.0,0.0,0.0,4.0,5.0,20.0,0.0,1.0,1
2.000583648681641,4.0,12.0,5.0,25.9,6.8,15.0,9.0,95.0,1.1,29.0,17.0,8.0,43.15,3.41,1.19,7.0,22.0,7.0,31.39,1.0,5764.32,817.91,39.0,4.0,15.0,1.0,1.0,1.0,5.0,4.0,28.0,0.0,1.71,1
1.7260787963867188,2.0,19.0,4.0,25.39,2.27,21.0,17.0,90.0,0.0,17.0,23.0,8.0,33.55,2.64,99.0,11.0,14.0,3.0,27.75,63.0,5768.8,585.003203125,58.0,4.0,11.0,0.0,1.0,0.0,5.0,3.0,16.0,0.0,0.74,0
1.8586737060546876,4.0,17.0,5.0,25.39,2.51,20.0,19.0,96.0,1.51,28.0,22.0,4.0,51.5,3.65,1.01,8.0,23.0,5.0,28.04,1.0,5747.04,721.074296875,90.0,5.0,24.0,0.0,1.0,0.0,9.0,3.0,28.0,0.0,1.27,1
1.820139312744141,3.0,15.0,6.0,24.33,3.33,5.0,7.0,95.0,1.21,18.0,21.0,5.0,25.9,3.05,93.0,5.0,14.0,4.0,24.54,0.0,5935.36,716.54625,34.0,0.0,12.0,0.0,0.0,2.0,5.0,4.0,17.0,0.0,0.86,0
1.8605392456054688,3.0,12.0,10.0,28.32,6.1,14.0,10.0,95.0,0.0,22.0,22.0,10.0,40.55,2.86,98.0,9.0,16.0,6.0,26.84,33.0,5905.76,685.699765625,63.0,3.0,15.0,0.0,3.0,0.0,7.0,3.0,20.0,0.0,1.0,1
1.9793028259277343,4.0,21.0,6.0,33.0,5.84,16.0,16.0,92.0,0.0,23.0,27.0,3.0,35.45,3.84,1.05,12.0,17.0,6.0,29.21,0.0,5669.12,667.790234375,57.0,2.0,17.0,0.0,2.0,0.0,4.0,6.0,21.0,0.0,0.85,0
1.7991680908203125,4.0,16.0,5.0,29.73,7.77,20.0,20.0,90.0,0.0,18.0,21.0,13.0,31.9,3.58,84.0,7.0,16.0,2.0,23.11,1.42,5648.48,762.031875,70.0,1.0,17.0,0.0,1.0,0.0,4.0,1.0,19.0,0.0,0.86,1
1.9085777282714844,3.0,22.0,4.0,27.29,37.0,18.0,20.0,96.0,67.0,24.0,26.0,5.0,45.1,3.16,92.0,13.0,12.0,12.0,26.07,0.0,5614.56,710.266015625,61.0,7.0,19.0,0.0,0.0,4.0,4.0,2.0,23.0,0.0,0.92,0
1.7869248962402344,4.0,11.0,6.0,20.11,3.06,16.0,13.0,91.0,71.0,19.0,17.0,6.0,35.9,2.73,85.0,6.0,17.0,2.0,22.67,1.0,4276.0,478.3469921875,79.0,5.0,15.0,0.0,0.0,0.0,1.0,7.0,19.0,0.0,1.12,1
1.821437530517578,3.0,15.0,3.0,24.5,5.86,15.0,12.0,90.0,0.0,18.0,18.0,5.0,25.05,2.81,88.0,10.0,13.0,5.0,26.41,95.0,4388.16,523.2695703125,13.0,3.0,16.0,0.0,0.0,0.0,6.0,6.0,18.0,0.0,1.0,0
1.8483767700195315,5.0,13.0,4.0,23.79,6.49,12.0,10.0,94.0,95.0,26.0,17.0,4.0,43.15,3.76,1.06,9.0,20.0,6.0,27.76,3.0,4594.56,536.90953125,89.0,2.0,20.0,1.0,1.0,0.0,5.0,6.0,26.0,0.0,1.53,1
2.017805328369141,2.0,17.0,2.0,23.95,4.45,11.0,5.0,92.0,75.0,17.0,19.0,2.0,27.5,2.6,59.0,8.0,10.0,7.0,17.98,24.0,4311.36,575.1817578125,40.0,4.0,12.0,0.0,1.0,0.0,4.0,4.0,17.0,0.0,0.89,0
1.7154156494140624,5.0,12.0,3.0,19.19,3.81,11.0,8.0,93.0,0.0,14.0,15.0,5.0,21.8,2.49,73.0,8.0,11.0,3.0,22.85,0.0,4470.08,498.1926171875,19.0,3.0,10.0,0.0,0.0,0.0,3.0,6.0,14.0,0.0,0.93,1
1.911588897705078,2.0,12.0,7.0,23.63,4.21,16.0,13.0,94.0,0.0,14.0,19.0,6.0,21.2,3.09,69.0,7.0,9.0,5.0,19.65,30.0,4498.88,543.601484375,17.0,0.0,12.0,0.0,2.0,0.0,2.0,3.0,14.0,0.0,0.74,0
1.622266845703125,5.0,9.0,5.0,19.35,4.65,14.0,15.0,92.0,0.0,20.0,14.0,7.0,35.65,3.22,85.0,5.0,14.0,6.0,25.91,1.0,4436.0,492.5963671875,84.0,2.0,19.0,0.0,2.0,0.0,2.0,5.0,20.0,0.0,1.43,1
2.1739352416992186,3.0,18.0,5.0,28.6,4.74,15.0,17.0,93.0,90.0,14.0,23.0,4.0,24.9,2.34,76.0,3.0,13.0,1.0,18.35,0.0,4156.48,604.898125,49.0,3.0,11.0,0.0,0.0,1.0,5.0,3.0,14.0,0.0,0.61,0
2.28128433227539,5.0,18.0,10.0,31.15,3.15,14.0,12.0,95.0,82.0,31.0,28.0,7.0,38.45,3.74,1.41,9.0,19.0,12.0,35.36,5.0,4872.16,773.99640625,13.0,8.0,23.0,0.0,0.0,0.0,11.0,7.0,30.0,0.0,1.11,1
2.033372344970703,3.0,18.0,13.0,35.71,3.91,19.0,11.0,95.0,0.0,25.0,31.0,10.0,40.15,3.23,97.0,11.0,12.0,13.0,26.51,1.0,4782.08,633.7751171875,49.0,11.0,23.0,0.0,0.0,0.0,4.0,5.0,24.0,0.0,0.81,0
1.626173858642578,4.0,10.0,10.0,23.49,2.89,8.0,11.0,91.0,0.0,28.0,20.0,8.0,40.05,3.62,1.06,12.0,17.0,11.0,28.48,0.0,4904.0,564.3653515625,49.0,5.0,24.0,0.0,1.0,0.0,4.0,3.0,27.0,0.0,1.4,1
1.766620788574219,6.0,13.0,8.0,25.89,4.89,10.0,8.0,97.0,0.0,23.0,21.0,9.0,39.1,4.21,1.13,11.0,17.0,6.0,30.65,43.0,5313.12,630.6451953125,81.0,7.0,19.0,1.0,1.0,0.0,5.0,5.0,23.0,0.0,1.1,0
2.0131208801269533,7.0,18.0,7.0,28.89,3.89,18.0,16.0,93.0,1.44,27.0,25.0,14.0,57.2,3.91,1.2,16.0,23.0,4.0,29.45,0.0,5040.8,668.321015625,1.27,8.0,22.0,0.0,0.0,1.0,7.0,5.0,27.0,0.0,1.08,1
1.9867630004882808,5.0,21.0,6.0,31.9,4.4,14.0,15.0,98.0,91.0,28.0,27.0,6.0,46.85,3.91,1.04,11.0,19.0,9.0,26.23,3.0,4967.36,645.0491015625,66.0,17.0,24.0,0.0,0.0,0.0,5.0,7.0,28.0,0.0,1.04,0
1.8716123962402345,2.0,15.0,13.0,32.67,4.39,16.0,11.0,91.0,0.0,24.0,28.0,17.0,49.6,4.31,1.12,9.0,12.0,12.0,33.46,60.0,4908.16,601.249921875,86.0,14.0,22.0,0.0,1.0,1.0,3.0,4.0,24.0,0.0,0.86,1
2.257949066162109,4.0,19.0,12.0,33.72,1.88,14.0,7.0,96.0,89.0,25.0,31.0,13.0,43.25,3.53,1.23,6.0,13.0,12.0,32.16,0.0,4756.96,747.32703125,50.0,8.0,19.0,0.0,0.0,0.0,3.0,3.0,25.0,0.0,0.81,0
1.6468792724609376,6.0,13.0,5.0,22.58,3.7,11.0,8.0,91.0,0.0,24.0,18.0,7.0,38.05,3.93,1.05,10.0,15.0,9.0,27.37,0.0,4854.72,485.441484375,59.0,2.0,22.0,0.0,5.0,0.0,2.0,7.0,24.0,0.0,1.33,1
1.9198396301269527,4.0,16.0,4.0,24.3,4.3,12.0,16.0,94.0,1.26,22.0,20.0,5.0,29.5,2.88,84.0,5.0,18.0,4.0,22.6,76.0,4829.28,627.8715625,30.0,0.0,17.0,0.0,1.0,0.0,5.0,5.0,21.0,0.0,1.1,0
2.004322052001953,2.0,17.0,8.0,26.3,1.3,20.0,10.0,95.0,71.0,12.0,25.0,12.0,34.2,1.98,68.0,7.0,6.0,6.0,18.39,31.0,4608.96,610.25328125,1.07,3.0,9.0,0.0,0.0,2.0,6.0,0.0,12.0,0.0,0.48,1
1.7464520263671874,4.0,14.0,8.0,24.74,2.68,10.0,8.0,95.0,0.0,21.0,22.0,7.0,31.05,3.15,96.0,6.0,12.0,9.0,24.18,26.0,4779.36,512.834453125,33.0,1.0,18.0,0.0,1.0,1.0,5.0,2.0,22.0,0.0,0.95,0
1.521335296630859,6.0,12.0,6.0,24.31,6.02,14.0,10.0,93.0,0.0,26.0,18.0,8.0,40.25,3.82,1.09,11.0,21.0,5.0,30.64,0.0,4592.0,467.0608984375,56.0,8.0,25.0,0.0,2.0,0.0,4.0,4.0,26.0,0.0,1.44,1
1.9811209106445316,3.0,14.0,8.0,28.09,3.77,20.0,13.0,93.0,0.0,16.0,22.0,5.0,30.3,2.7,76.0,8.0,11.0,5.0,19.8,56.0,4731.68,630.06546875,58.0,10.0,13.0,1.0,0.0,0.0,1.0,3.0,16.0,0.0,0.73,0
1.7673997497558591,4.0,12.0,5.0,21.18,4.18,7.0,7.0,94.0,1.47,26.0,17.0,3.0,36.5,3.03,99.0,15.0,17.0,9.0,25.64,0.0,5020.0,623.05671875,40.0,1.0,21.0,0.0,0.0,0.0,7.0,4.0,26.0,0.0,1.53,1
1.8629972839355469,5.0,15.0,9.0,26.49,2.49,9.0,8.0,94.0,1.45,19.0,24.0,11.0,32.25,3.11,100.0,7.0,13.0,6.0,27.48,0.0,4607.36,572.758671875,35.0,2.0,16.0,0.0,3.0,1.0,2.0,6.0,19.0,0.0,0.79,0
1.7672138977050782,4.0,15.0,10.0,31.25,5.79,14.0,9.0,94.0,0.0,25.0,25.0,10.0,35.05,4.36,1.3,15.0,16.0,9.0,35.79,0.0,4722.24,533.229140625,18.0,0.0,22.0,0.0,1.0,0.0,6.0,6.0,25.0,0.0,1.0,1
1.817159118652344,3.0,22.0,7.0,33.02,4.02,19.0,17.0,94.0,66.0,22.0,29.0,10.0,31.1,4.07,1.21,15.0,13.0,9.0,31.39,10.0,4677.76,584.7980078125,11.0,0.0,13.0,0.0,0.0,0.0,4.0,7.0,22.0,0.0,0.76,0
1.6344700622558594,4.0,13.0,8.0,25.86,3.86,19.0,17.0,93.0,65.0,20.0,21.0,5.0,46.1,3.52,1.05,12.0,15.0,5.0,25.41,2.0,4884.32,542.9062890625,1.41,1.0,17.0,0.0,1.0,0.0,5.0,3.0,20.0,0.0,0.95,1
1.6688558959960935,4.0,22.0,4.0,31.04,4.84,12.0,10.0,98.0,0.0,27.0,26.0,7.0,36.15,4.55,1.2,18.0,13.0,14.0,32.56,0.0,4807.68,502.5394921875,29.0,0.0,25.0,1.0,2.0,1.0,5.0,5.0,27.0,0.0,1.04,0
1.5442811584472655,3.0,15.0,7.0,27.71,4.95,16.0,17.0,95.0,0.0,26.0,22.0,7.0,33.9,5.02,1.16,18.0,19.0,7.0,30.98,100.0,4940.8,491.056875,49.0,3.0,24.0,0.0,1.0,0.0,7.0,5.0,27.0,0.0,1.18,1
1.8495158386230468,4.0,20.0,6.0,30.7,4.42,24.0,13.0,94.0,1.3,25.0,26.0,8.0,44.4,4.16,100.0,15.0,19.0,6.0,24.11,71.0,4733.6,553.6401171875,69.0,5.0,21.0,0.0,2.0,0.0,3.0,8.0,25.0,0.0,0.96,0
1.8193269348144527,7.0,14.0,8.0,27.3,5.17,11.0,8.0,94.0,67.0,29.0,22.0,4.0,44.3,3.25,1.16,12.0,25.0,4.0,27.6,0.0,4815.52,602.0116796875,54.0,2.0,25.0,0.0,0.0,0.0,5.0,6.0,29.0,0.0,1.32,1
1.376357269287109,4.0,11.0,8.0,26.14,5.94,12.0,12.0,94.0,0.0,16.0,19.0,10.0,38.9,2.95,81.0,10.0,12.0,4.0,23.04,31.0,5052.16,444.2158203125,1.29,0.0,13.0,0.0,1.0,0.0,5.0,5.0,16.0,0.0,0.84,0
1.9872195434570312,5.0,13.0,5.0,21.32,2.32,13.0,12.0,92.0,79.0,20.0,18.0,8.0,34.15,2.98,1.07,6.0,15.0,5.0,27.66,0.0,5216.32,679.97828125,64.0,0.0,15.0,1.0,2.0,0.0,2.0,4.0,20.0,0.0,1.11,0
1.9496499633789064,3.0,21.0,3.0,28.47,3.48,20.0,14.0,93.0,0.0,21.0,24.0,7.0,32.7,2.84,89.0,9.0,15.0,6.0,25.47,2.0,4951.36,659.780234375,47.0,1.0,16.0,0.0,3.0,1.0,5.0,4.0,21.0,0.0,0.88,1
1.883423309326172,4.0,13.0,8.0,26.1,4.7,12.0,10.0,96.0,0.0,19.0,21.0,7.0,31.9,2.84,88.0,14.0,17.0,2.0,24.1,31.0,5096.16,640.9000390625,59.0,1.0,13.0,0.0,1.0,0.0,2.0,2.0,19.0,0.0,0.9,0
1.7015142822265623,3.0,17.0,3.0,24.27,4.27,9.0,9.0,91.0,0.0,16.0,20.0,4.0,22.8,3.2,80.0,8.0,11.0,5.0,22.08,0.0,5272.96,520.947578125,43.0,1.0,14.0,0.0,2.0,0.0,5.0,3.0,16.0,0.0,0.8,1
1.6323316955566407,6.0,7.0,7.0,21.35,6.73,13.0,14.0,97.0,0.0,25.0,14.0,5.0,39.0,4.51,97.0,9.0,22.0,3.0,28.5,1.0,5102.56,526.4783203125,86.0,2.0,22.0,0.0,1.0,1.0,8.0,5.0,24.0,0.0,1.79,0
1.9660250854492187,4.0,19.0,1.0,24.04,2.84,16.0,16.0,95.0,1.08,14.0,20.0,5.0,24.85,2.56,83.0,3.0,7.0,7.0,21.21,0.0,5166.56,628.879453125,41.0,0.0,12.0,0.0,0.0,0.0,3.0,1.0,14.0,0.0,0.7,1
1.81698486328125,3.0,15.0,2.0,24.48,6.56,11.0,9.0,94.0,15.0,20.0,17.0,3.0,35.55,2.99,95.0,7.0,18.0,2.0,24.1,100.0,4999.2,632.492109375,79.0,5.0,17.0,0.0,0.0,2.0,4.0,4.0,21.0,0.0,1.18,0
1.8212190246582032,3.0,15.0,5.0,27.62,7.06,18.0,12.0,93.0,1.29,19.0,20.0,6.0,37.75,2.85,85.0,7.0,15.0,4.0,23.17,2.0,5269.12,575.6337109375,85.0,5.0,17.0,0.0,1.0,0.0,3.0,3.0,19.0,0.0,0.95,1
1.9027218627929687,4.0,17.0,3.0,22.92,2.74,11.0,12.0,87.0,54.0,16.0,20.0,2.0,30.5,3.07,76.0,7.0,9.0,7.0,19.2,1.0,4549.76,558.5655859375,90.0,7.0,14.0,0.0,0.0,0.0,6.0,3.0,15.0,0.0,0.8,0
1.81042724609375,4.0,11.0,6.0,22.59,5.41,15.0,11.0,98.0,0.0,23.0,17.0,9.0,35.1,3.42,1.04,16.0,19.0,4.0,28.25,74.0,4327.04,529.5616015625,52.0,0.0,21.0,0.0,1.0,0.0,5.0,7.0,23.0,0.0,1.35,1
1.6814039611816407,3.0,16.0,3.0,24.32,5.32,12.0,10.0,95.0,0.0,17.0,19.0,3.0,29.1,2.73,73.0,6.0,13.0,4.0,20.21,72.0,4608.8,489.1265625,61.0,1.0,14.0,0.0,0.0,0.0,5.0,3.0,17.0,0.0,0.89,0
1.345833282470703,5.0,11.0,1.0,18.62,6.62,8.0,8.0,88.0,0.0,24.0,12.0,3.0,42.45,3.94,97.0,11.0,19.0,5.0,25.63,0.0,4376.8,417.051875,1.22,5.0,22.0,1.0,0.0,0.0,5.0,8.0,24.0,0.0,2.0,1
1.7312889099121094,3.0,16.0,3.0,23.67,3.85,16.0,15.0,90.0,0.0,12.0,19.0,9.0,20.0,4.01,73.0,2.0,10.0,2.0,19.01,0.0,4596.16,467.1616796875,20.0,1.0,11.0,0.0,1.0,0.0,2.0,2.0,12.0,0.0,0.63,0
1.822332305908203,4.0,13.0,6.0,24.26,5.02,20.0,17.0,95.0,1.07,20.0,19.0,10.0,35.4,4.16,1.07,10.0,16.0,4.0,28.0,0.0,3990.24,525.09359375,39.0,5.0,18.0,0.0,1.0,0.0,3.0,5.0,20.0,0.0,1.05,1
1.838924865722656,3.0,16.0,5.0,26.41,4.47,12.0,7.0,95.0,63.0,18.0,21.0,3.0,24.9,3.07,90.0,6.0,13.0,5.0,23.41,1.0,4457.76,535.0441015625,29.0,1.0,17.0,0.0,0.0,1.0,5.0,8.0,18.0,0.0,0.86,0
1.7642536926269532,3.0,10.0,5.0,17.13,1.87,13.0,11.0,96.0,61.0,12.0,15.0,9.0,27.6,2.15,60.0,5.0,11.0,1.0,14.7,3.0,4254.24,527.479140625,72.0,2.0,9.0,0.0,0.0,0.0,5.0,2.0,12.0,0.0,0.8,1
1.7126321411132812,4.0,16.0,3.0,20.48,78.0,16.0,11.0,92.0,0.0,12.0,19.0,4.0,16.8,2.34,74.0,6.0,10.0,2.0,20.4,30.0,3897.6,439.668515625,23.0,0.0,12.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.63,0
1.809214782714844,3.0,12.0,3.0,21.59,6.49,8.0,6.0,96.0,91.0,17.0,15.0,6.0,32.4,2.77,81.0,12.0,12.0,5.0,18.34,0.0,4195.84,522.627265625,79.0,1.0,16.0,0.0,1.0,0.0,3.0,3.0,17.0,0.0,1.13,1
1.95940673828125,2.0,16.0,3.0,21.22,2.22,15.0,12.0,91.0,0.0,12.0,19.0,3.0,22.4,2.11,60.0,4.0,8.0,4.0,16.96,31.0,3999.2,478.9116796875,54.0,6.0,8.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.63,0
1.838101348876953,5.0,9.0,4.0,19.36,6.08,9.0,7.0,93.0,96.0,20.0,13.0,7.0,35.25,3.21,96.0,5.0,16.0,4.0,23.26,0.0,4311.68,556.2494140625,60.0,8.0,15.0,0.0,1.0,0.0,3.0,4.0,20.0,0.0,1.54,1
1.7697207641601562,9.0,12.0,3.0,21.91,4.91,13.0,6.0,94.0,86.0,22.0,15.0,3.0,32.7,3.0,92.0,8.0,20.0,2.0,23.1,2.0,4132.16,464.8451953125,27.0,4.0,18.0,0.0,1.0,1.0,3.0,4.0,22.0,0.0,1.47,0
1.6689155578613282,8.0,9.0,3.0,15.21,3.21,7.0,5.0,92.0,0.0,15.0,12.0,7.0,36.6,2.14,77.0,9.0,12.0,3.0,21.66,1.0,4179.68,470.004765625,1.01,2.0,12.0,0.0,1.0,0.0,0.0,4.0,15.0,0.0,1.25,1
1.7789340209960938,2.0,11.0,6.0,19.4,1.72,12.0,6.0,93.0,45.0,6.0,17.0,5.0,16.0,1.67,47.0,12.0,3.0,3.0,13.49,0.0,4066.72,464.8613671875,35.0,7.0,5.0,0.0,1.0,0.0,3.0,2.0,6.0,0.0,0.35,0
1.5796670532226562,5.0,11.0,1.0,17.8,4.02,10.0,9.0,89.0,0.0,18.0,12.0,3.0,36.7,2.91,69.0,3.0,15.0,3.0,19.12,0.0,4187.04,449.083828125,1.33,2.0,13.0,1.0,0.0,0.0,3.0,4.0,18.0,0.0,1.5,1
1.5331097412109376,3.0,15.0,7.0,26.77,4.31,19.0,14.0,91.0,0.0,20.0,22.0,7.0,37.7,3.39,94.0,6.0,15.0,5.0,26.47,50.0,5896.64,570.1685546875,1.02,4.0,17.0,0.0,0.0,1.0,2.0,3.0,21.0,0.0,0.91,0
1.6794573974609377,4.0,21.0,5.0,34.75,8.35,19.0,17.0,94.0,1.24,34.0,26.0,8.0,54.85,4.83,1.52,14.0,25.0,9.0,37.68,1.0,5474.4,636.83046875,81.0,13.0,27.0,0.0,0.0,1.0,5.0,7.0,34.0,0.0,1.31,1
1.6764065551757812,3.0,17.0,4.0,28.18,7.18,20.0,15.0,97.0,0.0,23.0,21.0,10.0,36.4,4.37,1.06,12.0,19.0,4.0,28.83,0.0,5929.6,610.69125,49.0,5.0,18.0,0.0,0.0,0.0,4.0,8.0,23.0,0.0,1.1,0
1.8083566284179688,4.0,17.0,8.0,31.79,5.18,21.0,16.0,95.0,1.11,23.0,25.0,11.0,45.95,4.04,100.0,11.0,20.0,3.0,27.7,1.01,5417.6,697.13796875,1.03,4.0,15.0,0.0,1.0,0.0,5.0,6.0,23.0,0.0,0.92,1
1.8004904174804688,6.0,17.0,2.0,28.31,6.93,20.0,17.0,94.0,74.0,32.0,19.0,4.0,40.2,4.15,1.41,14.0,26.0,6.0,39.37,35.0,6005.12,674.722890625,37.0,3.0,28.0,1.0,1.0,4.0,4.0,6.0,29.0,0.0,1.68,0
1.6960118103027344,3.0,22.0,3.0,28.94,2.75,12.0,10.0,97.0,0.0,15.0,25.0,8.0,23.2,2.96,82.0,9.0,13.0,2.0,23.62,1.53,5552.8,606.22859375,48.0,0.0,15.0,0.0,1.0,0.0,5.0,5.0,15.0,0.0,0.6,1
1.872399139404297,7.0,23.0,5.0,33.31,4.71,15.0,9.0,95.0,96.0,25.0,28.0,7.0,37.9,4.24,1.28,15.0,20.0,5.0,28.95,0.0,5655.04,663.250625,44.0,5.0,17.0,0.0,1.0,0.0,3.0,6.0,25.0,0.0,0.89,0
1.5831246948242188,2.0,20.0,4.0,31.37,5.73,23.0,21.0,92.0,0.0,18.0,24.0,6.0,31.5,4.65,98.0,9.0,14.0,4.0,26.72,68.0,5536.0,580.9959765625,70.0,2.0,17.0,0.0,0.0,0.0,6.0,5.0,18.0,0.0,0.75,1
2.059646148681641,4.0,16.0,8.0,33.4,6.54,21.0,18.0,93.0,81.0,20.0,24.0,9.0,35.75,3.55,100.0,5.0,14.0,6.0,24.36,1.16,4712.8,660.80484375,60.0,13.0,15.0,0.0,4.0,0.0,4.0,2.0,20.0,0.0,0.83,1
1.899974365234375,8.0,13.0,7.0,28.06,7.44,16.0,11.0,95.0,1.96,27.0,20.0,4.0,42.35,4.79,1.23,12.0,18.0,9.0,31.46,0.0,5012.8,584.6695703125,66.0,8.0,22.0,0.0,2.0,0.0,6.0,6.0,27.0,0.0,1.35,0
1.7305616760253906,5.0,14.0,4.0,25.4,6.91,12.0,14.0,93.0,0.0,21.0,18.0,3.0,27.4,3.39,81.0,5.0,16.0,5.0,22.74,1.98,4998.72,524.4627734375,34.0,5.0,18.0,0.0,1.0,0.0,7.0,7.0,22.0,0.0,1.17,1
1.4965284729003907,2.0,14.0,5.0,22.84,3.84,11.0,13.0,90.0,0.0,17.0,19.0,4.0,33.45,2.97,76.0,9.0,13.0,4.0,21.64,1.0,4823.36,463.7661328125,1.08,1.0,14.0,0.0,1.0,0.0,6.0,4.0,17.0,0.0,0.89,0
1.9029815673828123,3.0,18.0,6.0,31.34,7.02,19.0,11.0,94.0,0.0,22.0,24.0,6.0,34.85,4.28,1.1,14.0,15.0,7.0,28.04,35.0,4759.36,545.29765625,31.0,6.0,18.0,0.0,0.0,1.0,3.0,1.0,22.0,0.0,0.92,1
1.7106965637207032,5.0,14.0,4.0,27.37,8.55,16.0,12.0,90.0,75.0,22.0,18.0,4.0,38.45,3.37,1.05,10.0,18.0,4.0,27.91,0.0,4909.44,552.832265625,72.0,11.0,19.0,0.0,0.0,0.0,4.0,4.0,22.0,0.0,1.22,0
2.0172520446777344,3.0,18.0,9.0,31.46,4.45,11.0,11.0,95.0,89.0,16.0,27.0,10.0,28.0,3.75,99.0,8.0,10.0,6.0,28.97,71.0,4572.64,566.5720703125,40.0,0.0,14.0,1.0,0.0,2.0,4.0,4.0,17.0,0.0,0.59,1
1.806615447998047,3.0,14.0,8.0,25.85,3.85,11.0,7.0,90.0,0.0,27.0,22.0,7.0,42.2,3.88,25.0,13.0,17.0,10.0,36.39,0.0,4861.76,565.5425,57.0,3.0,24.0,0.0,1.0,0.0,4.0,6.0,27.0,0.0,1.23,0
1.7645291137695311,4.0,18.0,2.0,30.53,10.13,18.0,15.0,95.0,1.38,27.0,20.0,5.0,40.85,3.91,1.16,12.0,20.0,7.0,30.62,28.0,5144.96,682.321328125,67.0,5.0,21.0,0.0,0.0,2.0,11.0,8.0,27.0,0.0,1.35,1
1.8374078369140625,3.0,17.0,10.0,36.11,7.53,18.0,14.0,95.0,99.0,22.0,27.0,8.0,30.6,4.25,1.13,4.0,12.0,10.0,28.18,2.0,5012.16,598.6501171875,36.0,2.0,16.0,0.0,0.0,0.0,3.0,7.0,21.0,0.0,0.81,0
