averageSpeed,highestStreak,untradedDeaths,tradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,hillTime,contestedHillTime,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalRotationKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,matchGame.matchId,winner
1.6679071044921876,5.0,8.0,5.0,18.69,4.79,11.0,9.0,95.0,0.0,24.0,13.0,5.0,40.1,3.88,97.0,13.0,20.0,4.0,24.65,98.0,3886.4,517.7372265625,82.0,4.0,22.0,0.0,2.0,0.0,5.0,8.0,25.0,1.0,1.85,8781,1
1.865156707763672,2.0,16.0,6.0,24.98,2.7,16.0,12.0,94.0,77.0,16.0,22.0,4.0,27.35,3.19,85.0,13.0,8.0,8.0,20.34,1.0,3633.44,518.3983203125,41.0,3.0,13.0,0.0,1.0,0.0,5.0,3.0,16.0,1.0,0.73,8781,0
1.6420677185058594,4.0,14.0,5.0,23.29,3.83,14.0,9.0,97.0,0.0,21.0,19.0,4.0,31.65,3.1,85.0,18.0,13.0,8.0,23.96,1.0,4743.2,580.002890625,62.0,0.0,19.0,0.0,1.0,0.0,1.0,7.0,21.0,2.0,1.11,8795,0
1.5612385559082032,5.0,13.0,4.0,23.62,6.18,17.0,15.0,89.0,0.0,18.0,17.0,6.0,29.8,3.59,83.0,2.0,15.0,3.0,23.46,30.0,4853.6,518.6955078125,45.0,5.0,16.0,0.0,4.0,0.0,6.0,6.0,18.0,2.0,1.06,8795,1
1.8580978393554688,3.0,19.0,4.0,27.83,3.87,12.0,10.0,95.0,0.0,13.0,23.0,7.0,18.9,4.09,86.0,12.0,10.0,3.0,25.4,0.0,4551.68,555.61609375,14.0,1.0,12.0,0.0,1.0,0.0,4.0,0.0,13.0,0.0,0.57,8795,0
1.6265731811523438,6.0,11.0,9.0,25.78,5.5,13.0,9.0,86.0,98.0,27.0,20.0,5.0,44.15,3.47,1.05,17.0,20.0,7.0,29.68,1.0,4688.96,581.3201953125,1.04,0.0,20.0,1.0,0.0,1.0,5.0,5.0,27.0,0.0,1.35,8795,1
1.7137568664550782,4.0,15.0,4.0,23.96,4.69,13.0,8.0,97.0,2.0,24.0,19.0,7.0,42.05,3.26,97.0,9.0,18.0,6.0,23.35,1.0,4747.84,634.514140625,83.0,9.0,19.0,0.0,2.0,1.0,6.0,4.0,24.0,1.0,1.26,8795,0
1.556378173828125,3.0,13.0,3.0,20.65,4.64,14.0,12.0,95.0,0.0,19.0,16.0,6.0,38.7,3.66,87.0,9.0,16.0,3.0,23.8,0.0,5055.2,517.5112890625,1.08,3.0,16.0,0.0,3.0,0.0,2.0,6.0,19.0,0.0,1.19,8795,1
1.89390869140625,3.0,17.0,8.0,30.1,4.82,9.0,9.0,98.0,86.0,17.0,25.0,7.0,30.95,2.81,95.0,16.0,12.0,5.0,24.72,1.0,4448.96,622.055859375,47.0,0.0,14.0,0.0,0.0,2.0,6.0,4.0,17.0,0.0,0.68,8795,0
1.825899353027344,4.0,16.0,6.0,27.69,5.21,1.0,5.0,94.0,1.11,22.0,22.0,8.0,28.25,3.71,1.13,13.0,14.0,8.0,28.21,0.0,4702.24,675.5740625,5.0,1.0,18.0,0.0,0.0,1.0,3.0,5.0,22.0,0.0,1.0,8795,1
1.836919403076172,2.0,19.0,8.0,31.22,3.92,17.0,8.0,95.0,2.0,13.0,27.0,9.0,22.3,1.91,51.0,7.0,7.0,6.0,17.77,1.07,4301.6,550.11703125,39.0,0.0,10.0,0.0,0.0,1.0,3.0,2.0,14.0,0.0,0.48,8783,0
1.4297012329101562,5.0,10.0,6.0,22.25,6.21,13.0,14.0,92.0,0.0,34.0,16.0,4.0,48.45,3.86,1.2,14.0,29.0,5.0,32.64,79.0,4648.32,465.030390625,57.0,0.0,29.0,1.0,2.0,0.0,7.0,7.0,34.0,1.0,2.13,8783,1
1.8165426635742188,3.0,20.0,8.0,30.56,2.44,9.0,15.0,94.0,77.0,26.0,28.0,6.0,39.45,3.79,1.13,10.0,13.0,13.0,28.71,1.0,4289.6,586.82875,42.0,2.0,20.0,0.0,0.0,1.0,7.0,5.0,26.0,0.0,0.93,8783,0
1.7073385620117187,3.0,12.0,8.0,24.16,4.16,12.0,12.0,93.0,0.0,20.0,20.0,7.0,33.1,3.45,96.0,9.0,13.0,7.0,26.66,0.0,4440.96,588.38703125,44.0,0.0,13.0,0.0,1.0,0.0,7.0,2.0,20.0,0.0,1.0,8783,1
1.6073866271972657,3.0,17.0,9.0,31.19,5.19,20.0,20.0,94.0,0.0,19.0,26.0,10.0,36.75,3.47,92.0,11.0,14.0,5.0,26.55,1.0,4349.92,500.9529296875,58.0,6.0,19.0,0.0,0.0,0.0,5.0,3.0,19.0,0.0,0.73,8783,0
1.760321807861328,4.0,15.0,9.0,28.63,3.77,11.0,11.0,94.0,1.2,24.0,24.0,8.0,38.25,4.31,1.16,9.0,15.0,9.0,29.53,2.0,4194.56,565.6562109375,55.0,0.0,19.0,0.0,0.0,0.0,6.0,4.0,24.0,0.0,1.0,8783,1
1.9358897399902344,3.0,19.0,6.0,30.93,4.93,5.0,1.0,94.0,80.0,24.0,25.0,8.0,33.05,3.5,1.22,12.0,19.0,5.0,29.1,0.0,4092.48,675.44328125,18.0,1.0,21.0,0.0,0.0,1.0,3.0,4.0,24.0,0.0,0.96,8783,0
1.747642059326172,4.0,16.0,6.0,27.91,4.36,11.0,17.0,96.0,98.0,28.0,22.0,12.0,52.8,4.48,1.31,14.0,18.0,10.0,33.98,1.0,4564.32,567.2341015625,1.08,7.0,20.0,0.0,0.0,0.0,6.0,4.0,28.0,1.0,1.27,8783,1
1.5061549377441406,5.0,10.0,2.0,20.82,7.24,13.0,12.0,91.0,0.0,31.0,12.0,7.0,49.75,3.63,1.22,15.0,25.0,6.0,34.39,33.0,4936.0,563.7484765625,56.0,1.0,28.0,0.0,5.0,0.0,7.0,2.0,31.0,2.0,2.58,8783,0
1.8727412414550781,2.0,21.0,5.0,30.89,4.01,15.0,11.0,96.0,0.0,18.0,26.0,6.0,27.05,3.58,99.0,11.0,12.0,6.0,29.23,41.0,4254.72,578.0469140625,13.0,1.0,15.0,0.0,3.0,0.0,5.0,4.0,18.0,1.0,0.69,8783,1
1.8653594970703125,3.0,9.0,7.0,19.72,3.46,12.0,12.0,91.0,1.55,18.0,16.0,7.0,29.85,2.9,90.0,8.0,15.0,3.0,22.28,0.0,4484.8,673.489453125,71.0,2.0,14.0,1.0,0.0,1.0,4.0,4.0,18.0,0.0,1.13,8783,0
2.1076531982421876,2.0,19.0,6.0,27.91,1.75,16.0,15.0,94.0,0.0,11.0,25.0,3.0,16.3,2.62,65.0,5.0,6.0,5.0,18.39,2.0,4257.12,623.9837890625,21.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.44,8783,1
1.5751554870605469,3.0,12.0,4.0,22.41,6.41,17.0,15.0,95.0,0.0,15.0,16.0,13.0,36.2,2.78,76.0,1.0,8.0,7.0,22.46,2.0,4749.92,455.185703125,96.0,2.0,15.0,0.0,0.0,0.0,2.0,5.0,15.0,0.0,0.94,8783,0
2.0862275695800783,3.0,17.0,7.0,27.0,3.0,16.0,14.0,92.0,73.0,17.0,24.0,5.0,32.35,2.6,78.0,9.0,13.0,4.0,18.37,73.0,4211.68,636.9871484375,51.0,4.0,13.0,0.0,1.0,0.0,2.0,1.0,16.0,0.0,0.71,8783,1
1.8341781616210928,7.0,11.0,5.0,21.4,3.92,5.0,7.0,97.0,1.02,34.0,16.0,5.0,44.95,3.92,1.31,7.0,25.0,9.0,33.07,0.0,4250.08,602.28796875,47.0,1.0,28.0,0.0,0.0,0.0,6.0,6.0,33.0,1.0,2.13,8783,0
2.0728236389160157,3.0,16.0,7.0,27.56,4.34,11.0,14.0,96.0,47.0,14.0,23.0,8.0,21.1,2.19,70.0,7.0,11.0,3.0,18.01,0.0,4350.24,690.56875,11.0,1.0,12.0,0.0,1.0,0.0,5.0,3.0,14.0,0.0,0.61,8783,1
1.9649658203125,4.0,19.0,11.0,35.01,5.01,21.0,13.0,95.0,95.0,28.0,30.0,5.0,51.0,3.19,1.06,14.0,17.0,11.0,29.88,0.0,5524.64,823.51515625,60.0,9.0,21.0,0.0,0.0,1.0,7.0,7.0,28.0,0.0,0.93,8797,1
2.10317138671875,7.0,22.0,8.0,36.6,6.26,14.0,10.0,97.0,98.0,31.0,30.0,10.0,47.0,4.58,1.35,13.0,18.0,13.0,32.6,1.0,5533.6,874.41609375,25.0,4.0,24.0,0.0,0.0,0.0,7.0,5.0,30.0,2.0,1.03,8797,0
2.130464172363281,3.0,23.0,12.0,37.45,1.37,30.0,16.0,98.0,1.17,25.0,35.0,8.0,39.15,3.84,100.0,14.0,10.0,15.0,24.12,1.0,4926.88,847.049453125,34.0,5.0,20.0,0.0,1.0,0.0,3.0,1.0,25.0,0.0,0.71,8797,1
1.7076869201660156,4.0,14.0,9.0,27.24,4.08,14.0,15.0,95.0,0.0,24.0,23.0,10.0,49.6,4.98,97.0,16.0,14.0,10.0,25.22,31.0,5936.0,715.21453125,1.01,8.0,17.0,0.0,1.0,0.0,3.0,0.0,24.0,3.0,1.04,8797,0
1.5725035095214843,3.0,16.0,8.0,29.64,5.48,16.0,11.0,93.0,0.0,27.0,24.0,13.0,41.6,4.26,1.34,11.0,20.0,7.0,39.02,25.0,5777.12,642.8984375,45.0,3.0,20.0,0.0,5.0,0.0,6.0,6.0,27.0,0.0,1.13,8797,1
1.7696841430664063,4.0,13.0,14.0,31.11,3.77,15.0,10.0,92.0,1.02,22.0,27.0,15.0,42.5,3.41,1.2,9.0,17.0,5.0,29.06,28.0,5586.08,739.9278125,80.0,2.0,15.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,0.81,8797,0
1.7254550170898437,4.0,14.0,11.0,31.37,6.33,20.0,20.0,92.0,0.0,28.0,25.0,11.0,60.05,3.72,1.18,10.0,21.0,7.0,32.78,2.05,5780.64,710.603125,1.74,11.0,25.0,0.0,0.0,0.0,7.0,5.0,28.0,1.0,1.12,8797,1
1.7067877197265624,5.0,19.0,9.0,31.96,3.96,9.0,9.0,93.0,0.0,37.0,28.0,12.0,56.8,4.92,31.0,15.0,23.0,14.0,44.28,51.0,5602.72,701.70390625,53.0,10.0,32.0,1.0,1.0,0.0,8.0,9.0,37.0,3.0,1.32,8797,0
1.6996119689941407,4.0,8.0,6.0,19.13,5.13,8.0,8.0,91.0,70.0,21.0,14.0,6.0,34.8,2.95,81.0,8.0,16.0,5.0,19.74,0.0,3336.48,487.7634765625,54.0,3.0,17.0,0.0,0.0,0.0,3.0,4.0,21.0,1.0,1.5,8768,1
1.934669342041016,2.0,10.0,8.0,20.87,2.65,13.0,15.0,92.0,44.0,12.0,18.0,4.0,18.05,2.02,66.0,7.0,8.0,4.0,17.56,0.0,3237.76,495.752578125,18.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.67,8768,0
1.6577906799316406,6.0,7.0,5.0,15.4,2.4,13.0,9.0,93.0,84.0,19.0,12.0,6.0,34.65,2.5,79.0,10.0,14.0,5.0,20.11,0.0,3424.8,440.831875,69.0,3.0,14.0,0.0,0.0,2.0,1.0,6.0,19.0,0.0,1.58,8768,1
1.6280825805664063,2.0,16.0,4.0,22.5,1.5,8.0,8.0,94.0,0.0,11.0,20.0,4.0,21.05,2.7,61.0,5.0,9.0,2.0,15.93,2.0,3128.8,387.64953125,33.0,3.0,10.0,0.0,2.0,0.0,3.0,1.0,11.0,0.0,0.55,8768,0
1.664761505126953,5.0,8.0,5.0,17.04,3.1,9.0,8.0,95.0,0.0,18.0,13.0,10.0,28.25,2.58,81.0,11.0,12.0,6.0,22.19,100.0,2922.72,437.4716796875,51.0,2.0,16.0,0.0,0.0,0.0,6.0,7.0,19.0,1.0,1.38,8768,1
1.901697235107422,3.0,16.0,4.0,21.53,1.53,6.0,7.0,95.0,0.0,14.0,20.0,4.0,18.7,2.43,62.0,5.0,6.0,8.0,16.3,0.0,3147.04,454.9538671875,7.0,0.0,10.0,1.0,1.0,0.0,5.0,2.0,14.0,1.0,0.7,8768,0
1.554178466796875,4.0,7.0,4.0,15.69,4.69,11.0,11.0,88.0,0.0,19.0,11.0,9.0,38.9,3.14,91.0,10.0,16.0,3.0,25.38,0.0,3317.12,431.97921875,1.05,2.0,17.0,0.0,0.0,0.0,6.0,5.0,19.0,2.0,1.73,8768,1
1.926576538085937,3.0,16.0,3.0,22.88,3.72,16.0,13.0,91.0,42.0,13.0,19.0,2.0,16.95,2.31,64.0,6.0,7.0,6.0,16.47,34.0,3166.08,443.3675,17.0,2.0,12.0,0.0,0.0,0.0,5.0,5.0,13.0,0.0,0.68,8768,0
1.7337188720703125,5.0,12.0,9.0,27.25,5.41,18.0,16.0,94.0,0.0,30.0,21.0,5.0,49.15,3.41,1.03,12.0,22.0,8.0,27.97,0.0,5968.8,675.303359375,95.0,6.0,27.0,0.0,3.0,0.0,5.0,8.0,30.0,0.0,1.43,8740,0
1.8827339172363282,4.0,22.0,7.0,33.05,3.77,23.0,16.0,95.0,0.0,27.0,29.0,9.0,37.3,3.81,1.24,11.0,21.0,6.0,33.98,31.0,5737.28,705.3575,23.0,1.0,21.0,0.0,6.0,0.0,8.0,6.0,27.0,0.0,0.93,8740,1
1.9115361022949218,4.0,15.0,6.0,25.79,4.67,9.0,9.0,91.0,1.05,30.0,21.0,12.0,45.25,3.92,1.24,11.0,24.0,6.0,32.94,24.0,6162.24,764.5040625,35.0,2.0,18.0,0.0,0.0,0.0,6.0,9.0,30.0,0.0,1.43,8740,0
1.5261166381835938,2.0,15.0,5.0,23.38,3.36,14.0,15.0,95.0,0.0,15.0,20.0,4.0,20.3,4.1,80.0,6.0,9.0,6.0,21.11,3.0,6324.96,609.272421875,13.0,0.0,11.0,0.0,1.0,0.0,3.0,3.0,15.0,0.0,0.75,8740,1
1.5273760986328124,4.0,13.0,9.0,28.56,6.08,16.0,13.0,94.0,0.0,23.0,22.0,12.0,44.0,4.66,1.23,8.0,19.0,4.0,34.3,32.0,6184.16,586.194609375,90.0,2.0,19.0,0.0,1.0,0.0,6.0,3.0,22.0,0.0,1.05,8740,0
1.9365155029296874,3.0,17.0,9.0,35.94,8.58,24.0,21.0,93.0,59.0,18.0,26.0,9.0,36.1,3.0,80.0,7.0,11.0,7.0,21.74,34.0,5931.2,797.174296875,91.0,2.0,12.0,1.0,1.0,1.0,2.0,2.0,17.0,0.0,0.69,8740,1
2.2292166137695313,3.0,23.0,8.0,35.27,3.95,18.0,19.0,96.0,1.06,21.0,31.0,6.0,35.75,4.23,1.21,8.0,11.0,10.0,30.84,0.0,5603.2,923.91265625,40.0,2.0,15.0,0.0,1.0,1.0,6.0,3.0,21.0,0.0,0.68,8740,0
2.018922271728516,3.0,22.0,7.0,34.36,5.1,20.0,21.0,95.0,94.0,35.0,29.0,6.0,65.65,5.22,1.64,13.0,22.0,13.0,39.48,0.0,5761.76,723.8275,1.24,8.0,28.0,0.0,1.0,1.0,7.0,12.0,35.0,0.0,1.21,8740,1
1.6577262878417969,3.0,19.0,8.0,34.92,7.36,23.0,21.0,94.0,0.0,19.0,27.0,15.0,35.65,4.3,1.06,11.0,13.0,6.0,30.25,2.0,5632.32,647.139609375,59.0,1.0,16.0,0.0,0.0,0.0,5.0,5.0,19.0,0.0,0.7,8740,0
1.66769775390625,4.0,17.0,11.0,33.69,5.69,21.0,18.0,90.0,0.0,30.0,28.0,7.0,38.35,3.98,1.28,12.0,24.0,6.0,37.94,1.0,5612.96,539.20421875,36.0,0.0,22.0,0.0,3.0,0.0,6.0,6.0,30.0,0.0,1.07,8740,1
1.7435134887695312,5.0,17.0,7.0,31.1,6.36,11.0,10.0,95.0,1.26,33.0,24.0,6.0,47.1,3.98,1.3,9.0,27.0,6.0,32.67,2.0,5895.36,705.860859375,46.0,4.0,22.0,0.0,2.0,1.0,10.0,10.0,33.0,0.0,1.38,8740,0
1.4002305603027343,3.0,17.0,6.0,26.92,3.05,18.0,17.0,95.0,0.0,27.0,23.0,9.0,39.65,4.28,1.19,11.0,19.0,8.0,33.26,1.0,5813.92,497.104765625,54.0,1.0,23.0,0.0,1.0,0.0,7.0,5.0,27.0,0.0,1.17,8740,1
1.5489663696289062,3.0,18.0,7.0,31.26,6.03,22.0,17.0,95.0,0.0,26.0,25.0,9.0,41.0,4.61,1.3,9.0,16.0,10.0,34.48,31.0,5760.48,608.8623828125,45.0,10.0,25.0,0.0,1.0,0.0,6.0,7.0,26.0,0.0,1.04,8740,0
1.6846563720703125,4.0,20.0,6.0,31.09,4.46,19.0,15.0,90.0,42.0,25.0,26.0,7.0,43.4,3.84,1.13,15.0,18.0,7.0,28.28,22.0,5576.64,606.731015625,60.0,8.0,21.0,1.0,0.0,0.0,8.0,2.0,25.0,0.0,0.96,8740,1
1.9163735961914066,5.0,21.0,6.0,30.84,3.4,14.0,19.0,95.0,1.36,25.0,27.0,2.0,45.65,3.61,1.07,10.0,16.0,9.0,26.13,0.0,5751.84,723.20609375,99.0,6.0,14.0,0.0,1.0,1.0,5.0,5.0,25.0,0.0,0.93,8740,0
1.6881077575683594,4.0,18.0,8.0,32.3,5.56,15.0,13.0,90.0,66.0,21.0,26.0,10.0,50.55,3.61,1.02,6.0,14.0,7.0,28.29,23.0,5384.96,524.2353515625,1.24,16.0,17.0,0.0,0.0,0.0,5.0,4.0,21.0,0.0,0.81,8740,1
1.950904083251953,4.0,21.0,7.0,36.49,8.27,26.0,23.0,98.0,0.0,29.0,28.0,7.0,45.7,3.76,1.15,21.0,22.0,7.0,32.39,37.0,6329.44,926.881640625,51.0,8.0,24.0,0.0,1.0,0.0,6.0,8.0,29.0,0.0,1.04,11337,1
1.8431817626953124,4.0,27.0,8.0,38.69,3.57,19.0,13.0,95.0,0.0,23.0,35.0,6.0,32.6,3.97,1.16,8.0,14.0,9.0,30.75,0.0,5909.28,761.9575,21.0,7.0,18.0,0.0,3.0,0.0,8.0,2.0,22.0,1.0,0.66,11337,0
1.906228179931641,4.0,25.0,8.0,37.56,2.81,14.0,11.0,92.0,1.15,28.0,33.0,10.0,51.05,4.0,1.17,13.0,16.0,12.0,32.67,1.0,6034.08,865.00703125,83.0,5.0,20.0,0.0,0.0,1.0,7.0,5.0,27.0,3.0,0.85,11337,1
1.6696495056152343,5.0,17.0,8.0,31.84,6.46,22.0,15.0,94.0,0.0,26.0,25.0,9.0,38.6,4.88,1.13,8.0,19.0,7.0,30.66,41.0,6530.88,750.10328125,45.0,4.0,21.0,0.0,3.0,0.0,6.0,8.0,26.0,0.0,1.04,11337,0
1.6578689575195313,5.0,18.0,7.0,33.47,8.29,20.0,20.0,97.0,0.0,25.0,25.0,12.0,47.05,5.41,1.12,16.0,17.0,8.0,33.32,33.0,6393.28,753.76984375,83.0,18.0,20.0,0.0,1.0,2.0,4.0,6.0,23.0,0.0,1.0,11337,1
1.8804429626464845,4.0,16.0,11.0,35.77,8.45,20.0,13.0,95.0,1.47,31.0,27.0,10.0,48.05,4.97,1.35,20.0,23.0,8.0,37.14,1.18,6333.92,825.352109375,48.0,8.0,23.0,1.0,1.0,1.0,7.0,5.0,31.0,1.0,1.15,11337,0
1.9937425231933599,4.0,18.0,12.0,33.75,3.48,4.0,6.0,96.0,1.21,33.0,30.0,10.0,45.75,4.72,1.58,14.0,26.0,7.0,41.22,100.0,5765.92,943.805546875,40.0,2.0,20.0,0.0,1.0,2.0,8.0,10.0,34.0,3.0,1.1,11337,1
1.6817503356933594,5.0,21.0,7.0,34.9,6.3,17.0,15.0,90.0,1.02,36.0,28.0,9.0,63.6,4.57,1.51,10.0,26.0,10.0,41.01,1.0,6341.44,757.74515625,1.36,13.0,30.0,0.0,0.0,2.0,7.0,11.0,36.0,1.0,1.29,11337,0
2.0640684509277345,5.0,20.0,4.0,31.21,7.21,17.0,10.0,96.0,1.18,31.0,24.0,7.0,39.7,5.09,1.63,9.0,22.0,10.0,36.98,1.0,5084.0,787.589609375,17.0,2.0,25.0,0.0,1.0,0.0,6.0,7.0,32.0,0.0,1.29,8807,1
1.91044921875,4.0,18.0,7.0,29.24,4.24,20.0,19.0,91.0,100.0,18.0,25.0,5.0,30.8,3.25,90.0,10.0,12.0,6.0,21.13,43.0,5007.36,669.16890625,58.0,0.0,14.0,0.0,0.0,0.0,4.0,2.0,18.0,1.0,0.72,8807,0
1.7868574523925782,4.0,11.0,8.0,23.92,4.82,10.0,14.0,94.0,0.0,20.0,19.0,9.0,37.45,2.74,84.0,13.0,15.0,5.0,26.48,60.0,5388.96,671.050859375,76.0,1.0,18.0,0.0,1.0,0.0,5.0,2.0,19.0,0.0,1.05,8807,1
1.926457977294922,5.0,17.0,9.0,29.59,3.59,14.0,10.0,94.0,0.0,25.0,26.0,11.0,35.8,3.26,1.1,15.0,19.0,6.0,29.65,34.0,5022.24,626.053828125,17.0,1.0,23.0,1.0,7.0,0.0,7.0,6.0,25.0,2.0,0.96,8807,0
1.7521669006347655,3.0,14.0,4.0,23.5,5.5,17.0,15.0,94.0,63.0,17.0,18.0,10.0,46.25,3.5,86.0,9.0,10.0,7.0,21.76,4.0,5496.96,653.1587890625,1.65,2.0,15.0,0.0,0.0,0.0,5.0,5.0,17.0,0.0,0.94,8807,1
1.7623463439941407,3.0,18.0,8.0,30.95,4.95,5.0,8.0,93.0,0.0,17.0,25.0,9.0,37.65,3.68,1.06,13.0,12.0,5.0,28.28,22.0,5088.8,577.907578125,1.09,1.0,16.0,0.0,0.0,0.0,3.0,3.0,17.0,1.0,0.68,8807,0
1.914836578369141,5.0,13.0,8.0,27.68,6.66,19.0,17.0,91.0,0.0,28.0,21.0,7.0,40.8,4.11,1.11,9.0,20.0,8.0,30.1,0.0,5046.08,703.049765625,26.0,1.0,24.0,0.0,0.0,0.0,7.0,4.0,27.0,2.0,1.33,8807,1
1.7323025512695311,3.0,14.0,6.0,26.53,6.01,16.0,11.0,86.0,1.7,22.0,20.0,10.0,40.45,4.58,1.01,9.0,15.0,7.0,26.6,0.0,5386.4,615.6166015625,62.0,4.0,21.0,0.0,0.0,1.0,6.0,1.0,22.0,1.0,1.1,8807,0
2.161669158935547,4.0,15.0,9.0,32.3,8.3,15.0,15.0,97.0,1.05,28.0,24.0,12.0,49.55,4.72,1.33,10.0,21.0,7.0,33.28,1.0,5674.72,945.67078125,68.0,2.0,23.0,0.0,1.0,0.0,8.0,3.0,28.0,0.0,1.17,8806,0
1.8234492492675782,3.0,15.0,6.0,26.43,4.85,13.0,13.0,91.0,1.53,23.0,21.0,4.0,30.85,3.95,1.12,5.0,20.0,3.0,27.48,100.0,5440.96,732.652265625,46.0,1.0,21.0,0.0,0.0,3.0,7.0,4.0,24.0,0.0,1.1,8806,1
1.7978823852539063,4.0,21.0,3.0,29.17,2.77,16.0,15.0,94.0,0.0,18.0,24.0,5.0,29.05,3.94,94.0,9.0,14.0,4.0,25.54,100.0,5709.76,710.51375,72.0,3.0,15.0,0.0,0.0,0.0,5.0,7.0,19.0,2.0,0.75,8806,0
1.7222909545898437,7.0,21.0,4.0,30.1,5.1,9.0,7.0,93.0,0.0,23.0,25.0,5.0,39.3,3.69,1.08,6.0,13.0,10.0,30.79,1.0,5572.64,645.111328125,64.0,0.0,19.0,0.0,1.0,1.0,4.0,3.0,23.0,0.0,0.92,8806,1
2.164059753417969,3.0,15.0,8.0,28.44,4.18,15.0,16.0,97.0,93.0,18.0,23.0,7.0,29.2,3.33,94.0,12.0,16.0,3.0,24.1,0.0,5590.24,884.07890625,32.0,0.0,16.0,1.0,0.0,0.0,7.0,4.0,19.0,0.0,0.78,8806,0
1.5956620788574218,4.0,15.0,5.0,27.45,6.43,18.0,15.0,94.0,0.0,23.0,20.0,7.0,48.65,4.13,89.0,11.0,19.0,4.0,28.3,1.0,5579.84,613.566171875,1.13,0.0,21.0,0.0,2.0,0.0,7.0,2.0,23.0,2.0,1.15,8806,1
1.84260482788086,4.0,19.0,5.0,30.42,6.0,8.0,12.0,92.0,0.0,26.0,24.0,9.0,46.45,4.61,21.0,10.0,20.0,6.0,32.04,1.0,5671.36,765.608515625,77.0,0.0,23.0,0.0,0.0,0.0,6.0,7.0,26.0,1.0,1.08,8806,0
2.144076538085937,4.0,20.0,5.0,32.01,5.21,17.0,16.0,94.0,94.0,26.0,24.0,9.0,38.15,3.81,1.24,14.0,18.0,8.0,32.74,1.0,5648.16,843.068984375,44.0,4.0,21.0,0.0,2.0,1.0,7.0,6.0,26.0,0.0,1.08,8806,1
2.0753521728515625,6.0,23.0,11.0,38.54,4.54,19.0,18.0,96.0,57.0,27.0,34.0,12.0,40.95,4.47,1.38,16.0,16.0,11.0,34.97,0.0,4932.32,799.0721875,12.0,2.0,26.0,0.0,0.0,0.0,6.0,8.0,27.0,0.0,0.79,8806,0
1.7883656311035157,4.0,22.0,6.0,34.19,6.03,9.0,15.0,96.0,1.85,36.0,28.0,8.0,49.8,5.19,1.53,20.0,26.0,10.0,36.56,0.0,5270.24,716.869609375,33.0,1.0,27.0,0.0,0.0,2.0,9.0,5.0,36.0,4.0,1.29,8806,1
1.60740478515625,4.0,20.0,6.0,29.87,3.87,16.0,14.0,94.0,0.0,21.0,26.0,6.0,38.65,4.33,97.0,14.0,19.0,2.0,26.96,2.0,5446.88,621.7334765625,60.0,2.0,18.0,0.0,1.0,0.0,4.0,6.0,21.0,3.0,0.81,8806,0
1.7292793273925782,3.0,18.0,12.0,34.5,3.54,16.0,12.0,98.0,0.0,28.0,30.0,15.0,50.55,4.45,1.42,9.0,17.0,11.0,37.98,88.0,5119.36,627.1252734375,66.0,2.0,22.0,0.0,2.0,0.0,4.0,10.0,28.0,3.0,0.93,8806,1
1.8941578674316408,3.0,27.0,7.0,38.29,4.01,24.0,17.0,92.0,72.0,23.0,34.0,6.0,42.45,3.78,1.12,18.0,12.0,11.0,28.47,93.0,4986.4,708.52578125,87.0,1.0,20.0,0.0,1.0,1.0,2.0,2.0,23.0,1.0,0.68,8806,0
1.7025733947753907,8.0,17.0,8.0,35.13,9.25,20.0,13.0,94.0,0.0,36.0,25.0,11.0,54.05,6.4,1.38,17.0,29.0,7.0,41.0,35.0,5450.88,640.265703125,79.0,3.0,29.0,0.0,0.0,0.0,7.0,3.0,35.0,3.0,1.44,8806,1
1.7895111083984374,7.0,23.0,10.0,39.55,5.29,6.0,8.0,93.0,0.0,38.0,33.0,10.0,63.6,5.77,26.0,17.0,29.0,9.0,45.06,31.0,4928.64,611.9255859375,1.06,5.0,36.0,0.0,2.0,0.0,7.0,9.0,38.0,2.0,1.15,8806,0
1.7388162231445312,4.0,19.0,7.0,32.88,5.94,17.0,14.0,97.0,79.0,27.0,26.0,7.0,47.7,4.23,1.18,8.0,21.0,6.0,29.45,1.0,5278.56,671.141484375,82.0,5.0,21.0,1.0,0.0,1.0,6.0,1.0,27.0,0.0,1.04,8806,1
1.8589707946777343,4.0,20.0,2.0,27.04,3.75,13.0,9.0,93.0,0.0,23.0,22.0,10.0,42.75,3.29,97.0,7.0,18.0,5.0,27.02,31.0,5346.24,741.439921875,88.0,3.0,20.0,0.0,3.0,1.0,8.0,6.0,23.0,0.0,1.05,11336,1
1.8985208129882807,3.0,17.0,8.0,29.31,2.16,17.0,12.0,92.0,0.0,27.0,25.0,9.0,42.75,4.75,1.25,11.0,18.0,9.0,32.4,0.0,5272.32,665.792109375,62.0,9.0,20.0,0.0,4.0,0.0,7.0,4.0,26.0,0.0,1.08,11336,0
