averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,totalObjectivesCaptured,objectiveTiersContributed,matchGame.matchId,winner
1.6883604431152344,3.0,14.0,6.0,1.0,0.0,24.81,3.93,13.0,9.0,95.0,0.0,22.0,20.0,5.0,28.0,3.81,92.0,12.0,11.0,10.0,26.01,35.0,5702.08,664.883125,17.0,1.0,3.0,0.0,5.0,22.0,2.0,1.1,2.0,8.0,8807,1
1.5690660095214843,2.0,10.0,7.0,0.0,0.0,22.48,4.14,12.0,10.0,90.0,0.0,18.0,17.0,8.0,26.45,3.19,88.0,7.0,14.0,4.0,26.13,99.0,5856.64,614.9934375,16.0,0.0,0.0,0.0,3.0,18.0,2.0,1.06,2.0,8.0,8807,0
2.112692413330078,5.0,13.0,5.0,0.0,0.0,27.68,8.69,15.0,16.0,97.0,87.0,25.0,18.0,6.0,28.25,4.64,1.36,11.0,21.0,4.0,32.27,1.02,5820.64,830.13953125,24.0,1.0,0.0,0.0,5.0,26.0,1.0,1.39,2.0,4.0,8807,1
1.6902580261230469,4.0,14.0,4.0,0.0,1.0,22.81,2.47,8.0,7.0,91.0,15.0,17.0,19.0,4.0,20.25,2.55,72.0,5.0,12.0,5.0,19.96,0.0,5762.24,648.079140625,17.0,0.0,0.0,0.0,2.0,17.0,0.0,0.89,2.0,4.0,8807,0
1.932948760986328,5.0,16.0,2.0,0.0,0.0,26.33,6.51,14.0,11.0,94.0,0.0,28.0,18.0,5.0,35.05,3.94,1.21,16.0,22.0,6.0,33.8,1.24,5832.0,716.915,27.0,2.0,1.0,1.0,4.0,28.0,0.0,1.56,2.0,7.0,8807,1
1.980687561035156,4.0,19.0,3.0,0.0,0.0,29.93,6.59,17.0,11.0,98.0,1.01,21.0,22.0,5.0,28.5,4.93,1.17,6.0,13.0,8.0,27.0,0.0,5573.28,780.18234375,14.0,0.0,0.0,0.0,5.0,21.0,2.0,0.95,3.0,7.0,8807,0
1.9121755981445312,5.0,19.0,5.0,1.0,0.0,32.18,6.75,18.0,9.0,94.0,0.0,28.0,24.0,6.0,34.2,4.84,1.18,16.0,21.0,6.0,31.57,30.0,7015.52,933.4821875,25.0,0.0,2.0,0.0,8.0,28.0,5.0,1.17,3.0,6.0,11336,1
1.5253875732421875,3.0,18.0,3.0,0.0,0.0,26.95,4.21,13.0,9.0,86.0,0.0,13.0,21.0,4.0,19.35,3.3,72.0,9.0,11.0,2.0,20.05,0.0,7001.44,710.068359375,9.0,0.0,3.0,0.0,4.0,13.0,0.0,0.62,2.0,7.0,11336,0
1.935308074951172,5.0,18.0,5.0,0.0,0.0,28.44,4.66,18.0,19.0,96.0,0.0,24.0,23.0,8.0,31.9,5.19,1.2,13.0,18.0,6.0,34.4,30.0,7102.72,938.660234375,19.0,0.0,1.0,0.0,9.0,24.0,1.0,1.04,2.0,3.0,11336,1
2.04262939453125,4.0,19.0,8.0,0.0,1.0,32.01,3.57,18.0,11.0,97.0,1.22,27.0,28.0,10.0,35.75,4.35,1.41,16.0,19.0,8.0,35.26,1.0,6999.68,988.145625,24.0,0.0,0.0,0.0,4.0,27.0,2.0,0.96,2.0,2.0,11336,0
2.304337310791016,7.0,19.0,7.0,0.0,0.0,31.49,3.76,21.0,11.0,97.0,1.26,30.0,26.0,10.0,34.25,4.87,1.25,17.0,22.0,8.0,34.77,0.0,6991.52,1097.5465625,21.0,3.0,0.0,2.0,4.0,30.0,1.0,1.15,1.0,1.0,11336,1
1.7170066833496094,9.0,21.0,7.0,0.0,0.0,35.84,5.96,24.0,25.0,96.0,0.0,28.0,28.0,9.0,37.8,5.22,1.17,10.0,23.0,5.0,31.33,62.0,6943.52,755.560390625,23.0,0.0,1.0,1.0,9.0,27.0,2.0,1.0,2.0,3.0,11336,0
2.009306488037109,5.0,17.0,8.0,0.0,0.0,29.67,3.69,20.0,19.0,97.0,89.0,26.0,25.0,14.0,32.75,3.54,1.22,5.0,18.0,8.0,32.38,0.0,7159.04,917.024765625,19.0,1.0,0.0,0.0,5.0,25.0,0.0,1.04,2.0,3.0,11336,1
1.976316833496093,4.0,21.0,10.0,0.0,0.0,40.22,7.07,17.0,16.0,93.0,1.1,30.0,31.0,12.0,35.25,4.88,1.46,11.0,20.0,10.0,34.54,1.27,6776.8,917.784296875,27.0,0.0,1.0,3.0,7.0,29.0,0.0,0.97,1.0,1.0,11336,0
2.121723022460937,6.0,18.0,5.0,0.0,0.0,30.22,6.22,15.0,9.0,93.0,1.06,20.0,23.0,7.0,23.75,3.89,1.07,11.0,15.0,5.0,25.8,0.0,5239.52,815.77125,16.0,1.0,1.0,0.0,2.0,20.0,0.0,0.87,2.0,4.0,11478,0
1.9936427307128903,3.0,15.0,4.0,0.0,0.0,22.37,2.37,20.0,13.0,91.0,0.0,13.0,19.0,10.0,18.45,2.58,69.0,5.0,11.0,2.0,19.86,97.0,5489.6,703.10484375,10.0,0.0,1.0,0.0,3.0,12.0,2.0,0.68,2.0,3.0,11478,1
1.6797373962402344,4.0,12.0,2.0,0.0,0.0,20.03,5.52,12.0,11.0,97.0,0.0,18.0,14.0,5.0,22.85,3.78,77.0,8.0,13.0,5.0,22.77,30.0,5804.16,647.761953125,16.0,0.0,2.0,0.0,5.0,18.0,0.0,1.29,2.0,5.0,11478,0
2.242752685546875,4.0,14.0,4.0,0.0,0.0,23.02,3.58,12.0,10.0,98.0,1.64,21.0,18.0,7.0,25.0,3.33,1.08,4.0,18.0,3.0,26.49,0.0,5594.72,907.802734375,18.0,2.0,1.0,0.0,3.0,21.0,0.0,1.17,0.0,1.0,11478,1
2.217610778808593,3.0,16.0,5.0,0.0,0.0,24.96,3.7,17.0,11.0,94.0,95.0,15.0,21.0,3.0,18.5,1.8,65.0,9.0,13.0,2.0,15.85,0.0,5387.2,819.887421875,11.0,0.0,0.0,3.0,2.0,15.0,0.0,0.71,2.0,5.0,11478,0
1.7231756591796874,5.0,12.0,3.0,0.0,0.0,23.33,7.15,14.0,11.0,91.0,0.0,19.0,15.0,3.0,21.5,3.77,80.0,11.0,13.0,6.0,24.42,86.0,5781.12,673.791328125,18.0,0.0,0.0,0.0,4.0,21.0,3.0,1.27,1.0,5.0,11478,1
2.117789459228516,3.0,19.0,4.0,0.0,0.0,27.23,4.04,13.0,11.0,98.0,0.0,16.0,23.0,9.0,21.4,3.58,19.0,7.0,13.0,3.0,26.0,0.0,5333.12,780.902890625,14.0,0.0,1.0,0.0,3.0,16.0,1.0,0.7,1.0,3.0,11478,0
2.017993927001953,5.0,13.0,4.0,0.0,0.0,23.53,4.96,7.0,5.0,94.0,1.12,28.0,17.0,5.0,31.75,3.16,1.12,7.0,23.0,5.0,31.37,0.0,5630.08,804.276171875,19.0,0.0,1.0,0.0,6.0,27.0,0.0,1.65,0.0,1.0,11478,1
2.0839907836914064,3.0,11.0,11.0,1.0,0.0,25.64,3.54,10.0,11.0,97.0,1.4,21.0,22.0,11.0,28.75,3.75,98.0,10.0,15.0,5.0,27.77,2.0,6503.04,807.349921875,17.0,0.0,0.0,0.0,4.0,21.0,0.0,0.95,1.0,3.0,8741,1
1.9247293090820312,4.0,13.0,8.0,0.0,0.0,29.88,8.28,13.0,9.0,93.0,1.17,21.0,21.0,11.0,28.25,3.48,1.06,16.0,14.0,7.0,27.73,1.0,6578.24,785.16359375,16.0,1.0,0.0,1.0,3.0,21.0,0.0,1.0,2.0,6.0,8741,0
1.8502935791015624,2.0,14.0,9.0,0.0,0.0,28.16,5.16,14.0,13.0,88.0,0.0,19.0,23.0,11.0,28.75,3.04,85.0,11.0,13.0,6.0,24.96,43.0,6088.16,724.252421875,16.0,1.0,1.0,0.0,3.0,19.0,0.0,0.83,3.0,8.0,8741,1
1.9830729675292968,4.0,20.0,4.0,0.0,0.0,26.88,2.64,16.0,9.0,92.0,42.0,26.0,24.0,3.0,30.75,2.85,1.12,7.0,19.0,7.0,29.35,40.0,6144.64,775.329140625,19.0,0.0,2.0,0.0,5.0,26.0,0.0,1.08,2.0,4.0,8741,0
2.326540985107422,3.0,18.0,4.0,0.0,0.0,26.59,3.35,21.0,18.0,98.0,1.41,26.0,22.0,12.0,32.25,3.68,1.08,13.0,16.0,10.0,27.72,67.0,6480.8,929.1975,20.0,0.0,0.0,1.0,2.0,26.0,0.0,1.18,2.0,4.0,8741,1
1.944963531494141,3.0,15.0,10.0,0.0,0.0,28.69,3.46,22.0,18.0,97.0,0.0,20.0,25.0,7.0,26.5,3.25,81.0,6.0,15.0,5.0,24.3,0.0,6234.72,740.44046875,15.0,1.0,0.0,1.0,4.0,20.0,0.0,0.8,3.0,5.0,8741,0
2.109142303466797,3.0,25.0,5.0,0.0,0.0,32.69,2.69,19.0,14.0,92.0,0.0,26.0,30.0,7.0,31.75,3.22,1.18,7.0,16.0,10.0,34.42,0.0,6027.84,818.180390625,21.0,0.0,3.0,0.0,6.0,26.0,0.0,0.87,1.0,0.0,8741,1
1.95876708984375,5.0,12.0,9.0,0.0,1.0,29.86,7.11,15.0,11.0,94.0,1.06,30.0,22.0,5.0,36.25,3.7,1.17,11.0,20.0,10.0,30.58,3.0,6506.72,764.079296875,24.0,1.0,0.0,0.0,7.0,30.0,0.0,1.36,2.0,7.0,8741,0
1.858297271728516,3.0,15.0,8.0,0.0,0.0,26.25,3.17,20.0,19.0,95.0,0.0,20.0,23.0,12.0,27.75,3.4,89.0,6.0,12.0,8.0,27.97,63.0,5874.24,811.28046875,17.0,0.0,1.0,0.0,7.0,21.0,1.0,0.87,2.0,3.0,8769,1
1.938973999023437,5.0,14.0,3.0,0.0,0.0,22.38,3.99,18.0,16.0,97.0,85.0,24.0,17.0,7.0,31.0,4.1,94.0,17.0,21.0,3.0,26.39,91.0,6249.44,881.49421875,21.0,1.0,2.0,0.0,5.0,24.0,2.0,1.41,2.0,5.0,8769,0
1.883559112548828,5.0,12.0,7.0,0.0,1.0,23.44,3.0,12.0,9.0,91.0,100.0,19.0,20.0,9.0,27.0,2.81,97.0,8.0,14.0,5.0,24.46,0.0,5979.2,789.4634375,14.0,0.0,1.0,1.0,6.0,19.0,1.0,0.95,2.0,4.0,8769,1
2.169924774169922,3.0,13.0,9.0,1.0,0.0,28.16,5.96,15.0,12.0,95.0,87.0,26.0,22.0,9.0,29.0,3.3,100.0,9.0,17.0,8.0,25.77,1.0,6018.08,892.32609375,23.0,2.0,2.0,1.0,5.0,26.0,0.0,1.18,1.0,3.0,8769,0
1.7751585388183593,3.0,18.0,4.0,0.0,1.0,25.12,1.88,20.0,16.0,88.0,0.0,19.0,23.0,3.0,22.25,3.38,73.0,10.0,12.0,7.0,19.36,61.0,5899.36,734.584140625,16.0,0.0,1.0,1.0,6.0,19.0,0.0,0.83,2.0,4.0,8769,1
2.1117242431640624,3.0,17.0,4.0,1.0,0.0,26.16,4.47,17.0,6.0,98.0,1.07,23.0,21.0,9.0,29.0,3.34,1.17,11.0,15.0,7.0,28.06,0.0,6053.44,888.188203125,20.0,0.0,0.0,0.0,0.0,23.0,2.0,1.1,1.0,3.0,8769,0
2.0653038024902344,4.0,17.0,6.0,0.0,0.0,28.23,4.23,8.0,7.0,94.0,94.0,21.0,23.0,8.0,28.5,3.35,99.0,8.0,16.0,5.0,24.16,0.0,5802.88,880.6675,17.0,0.0,0.0,2.0,3.0,21.0,0.0,0.91,2.0,2.0,8769,1
1.7591346740722655,3.0,10.0,9.0,0.0,0.0,20.89,52.0,18.0,17.0,93.0,0.0,16.0,19.0,12.0,23.75,2.83,71.0,8.0,9.0,7.0,21.58,72.0,6168.8,744.92171875,15.0,1.0,2.0,0.0,2.0,16.0,0.0,0.84,2.0,8.0,8769,0
1.86184326171875,5.0,18.0,6.0,0.0,0.0,30.82,6.38,24.0,22.0,96.0,0.0,32.0,24.0,8.0,40.4,6.41,1.53,15.0,23.0,9.0,39.14,47.0,9185.92,1115.202734375,27.0,0.0,2.0,0.0,6.0,32.0,4.0,1.33,3.0,5.0,8792,1
2.1885595703125,3.0,25.0,7.0,0.0,0.0,40.29,7.77,29.0,23.0,97.0,1.75,27.0,32.0,10.0,34.25,4.69,1.39,17.0,16.0,11.0,35.62,36.0,8834.4,1327.1240625,20.0,1.0,1.0,0.0,4.0,27.0,0.0,0.84,2.0,4.0,8792,0
2.243597412109375,5.0,23.0,9.0,0.0,0.0,41.64,7.64,23.0,19.0,97.0,1.46,27.0,32.0,5.0,30.5,4.02,1.28,12.0,18.0,9.0,32.8,24.0,8875.04,1347.7025,25.0,0.0,1.0,2.0,6.0,27.0,2.0,0.84,1.0,5.0,8792,1
1.55333984375,4.0,16.0,10.0,0.0,0.0,32.29,6.06,17.0,16.0,95.0,0.0,32.0,26.0,15.0,40.95,5.39,1.5,11.0,24.0,8.0,43.05,33.0,9149.92,839.16359375,25.0,0.0,0.0,0.0,7.0,31.0,2.0,1.23,1.0,0.0,8792,0
2.1477818298339844,3.0,28.0,7.0,0.0,0.0,43.44,7.75,22.0,12.0,95.0,1.59,33.0,35.0,5.0,36.75,4.84,1.52,18.0,25.0,8.0,39.3,2.0,8691.36,1313.04359375,24.0,2.0,0.0,3.0,7.0,33.0,0.0,0.94,1.0,4.0,8792,1
1.7746937561035157,4.0,21.0,7.0,0.0,0.0,35.41,5.99,19.0,16.0,96.0,0.0,24.0,28.0,6.0,29.15,4.65,1.18,10.0,18.0,6.0,32.76,60.0,9043.84,1002.910390625,21.0,0.0,1.0,0.0,5.0,24.0,0.0,0.86,1.0,3.0,8792,0
1.860616607666016,3.0,23.0,8.0,0.0,0.0,37.89,6.83,24.0,19.0,93.0,0.0,20.0,31.0,7.0,29.2,3.97,1.07,6.0,16.0,4.0,29.79,31.0,8961.28,1077.273203125,19.0,0.0,1.0,1.0,4.0,20.0,0.0,0.65,3.0,8.0,8792,1
1.9271258544921874,6.0,20.0,6.0,0.0,0.0,34.78,8.14,21.0,11.0,93.0,1.9,39.0,26.0,5.0,46.75,5.67,1.64,18.0,34.0,5.0,41.32,45.0,9223.84,1151.65203125,28.0,2.0,1.0,2.0,8.0,39.0,0.0,1.5,2.0,4.0,8792,0
2.0105075073242187,7.0,19.0,5.0,0.0,0.0,34.32,9.74,23.0,21.0,96.0,1.82,28.0,24.0,13.0,37.0,5.41,1.41,14.0,25.0,3.0,39.17,2.0,8589.6,978.184375,22.0,0.0,4.0,0.0,2.0,28.0,0.0,1.17,2.0,5.0,8745,0
1.815750274658203,3.0,19.0,2.0,0.0,0.0,29.0,7.64,8.0,15.0,90.0,0.0,19.0,21.0,8.0,22.75,4.34,90.0,5.0,18.0,1.0,24.64,0.0,8748.8,946.640703125,15.0,0.0,4.0,0.0,2.0,19.0,0.0,0.9,0.0,0.0,8745,1
2.319833831787109,4.0,19.0,13.0,0.0,0.0,35.45,3.07,20.0,10.0,91.0,1.33,25.0,32.0,11.0,34.5,4.62,1.33,12.0,16.0,9.0,31.62,32.0,8166.08,1142.01515625,20.0,0.0,5.0,1.0,5.0,25.0,0.0,0.78,2.0,5.0,8745,0
2.447545166015625,4.0,18.0,11.0,0.0,0.0,36.72,7.0,26.0,18.0,98.0,1.63,33.0,29.0,13.0,42.0,6.32,1.57,18.0,21.0,12.0,38.28,3.0,8352.16,1238.535,27.0,0.0,0.0,1.0,6.0,33.0,0.0,1.14,2.0,4.0,8745,1
1.893070373535156,2.0,19.0,4.0,0.0,0.0,34.71,10.68,24.0,20.0,93.0,0.0,22.0,23.0,10.0,30.5,4.16,1.2,11.0,17.0,5.0,32.26,1.0,8646.72,969.222734375,18.0,0.0,4.0,0.0,6.0,22.0,0.0,0.96,2.0,3.0,8745,0
1.93291244506836,3.0,21.0,6.0,0.0,0.0,33.92,6.48,25.0,25.0,90.0,0.0,24.0,27.0,9.0,33.75,5.87,1.47,16.0,18.0,6.0,39.13,3.0,8409.76,929.337421875,18.0,0.0,2.0,0.0,6.0,24.0,0.0,0.89,2.0,3.0,8745,1
2.320879364013672,7.0,27.0,10.0,0.0,0.0,41.94,4.68,11.0,5.0,92.0,1.72,30.0,37.0,3.0,32.0,4.39,1.24,8.0,21.0,9.0,31.46,0.0,7876.8,1112.28296875,23.0,3.0,2.0,3.0,7.0,29.0,0.0,0.81,0.0,2.0,8745,0
2.374104919433593,4.0,21.0,7.0,0.0,0.0,34.95,5.3,21.0,18.0,96.0,1.73,40.0,28.0,5.0,45.75,4.95,1.74,18.0,27.0,13.0,44.02,2.0,8339.84,1182.251796875,31.0,2.0,0.0,2.0,3.0,40.0,0.0,1.43,2.0,3.0,8745,1
1.4281427001953124,4.0,5.0,1.0,1.0,0.0,11.14,4.77,9.0,9.0,90.0,0.0,15.0,6.0,6.0,21.5,2.17,54.0,3.0,12.0,2.0,16.76,1.0,5393.6,505.6928515625,12.0,0.0,1.0,0.0,3.0,14.0,1.0,2.5,4.0,9.0,11332,0
2.076577606201172,1.0,19.0,0.0,0.0,0.0,20.85,1.05,17.0,13.0,97.0,0.0,3.0,19.0,3.0,5.2,2.16,44.0,3.0,1.0,2.0,13.39,1.0,4801.28,662.221953125,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.16,0.0,2.0,11332,1
1.8954415893554688,6.0,7.0,4.0,0.0,0.0,17.41,5.42,7.0,9.0,93.0,92.0,19.0,11.0,5.0,27.0,2.4,86.0,6.0,15.0,4.0,22.91,0.0,5130.72,647.2402734375,17.0,1.0,1.0,1.0,2.0,19.0,2.0,1.73,3.0,5.0,11332,0
2.253874664306641,3.0,15.0,4.0,0.0,0.0,23.36,2.94,8.0,8.0,89.0,70.0,12.0,19.0,4.0,18.5,1.5,55.0,6.0,11.0,1.0,15.92,0.0,4586.72,705.8809375,5.0,0.0,0.0,0.0,3.0,12.0,0.0,0.63,2.0,8.0,11332,1
2.205170440673828,3.0,10.0,7.0,0.0,0.0,21.2,2.72,12.0,9.0,97.0,1.06,21.0,17.0,3.0,26.5,2.55,88.0,7.0,20.0,1.0,22.48,0.0,4816.8,741.580859375,18.0,1.0,0.0,1.0,4.0,21.0,2.0,1.24,3.0,5.0,11332,0
1.919920959472656,4.0,14.0,2.0,0.0,1.0,20.88,3.11,12.0,15.0,95.0,0.0,9.0,17.0,2.0,12.55,1.63,55.0,9.0,7.0,2.0,16.81,0.0,4869.12,615.1503125,8.0,0.0,0.0,0.0,4.0,9.0,0.0,0.53,3.0,4.0,11332,1
1.468729248046875,9.0,7.0,1.0,0.0,0.0,16.3,7.25,9.0,7.0,92.0,0.0,18.0,8.0,6.0,21.75,3.08,79.0,8.0,17.0,1.0,23.37,0.0,5303.52,577.9975390625,11.0,1.0,0.0,0.0,0.0,17.0,2.0,2.25,1.0,6.0,11332,0
2.2849847412109368,4.0,16.0,2.0,0.0,0.0,20.44,2.44,2.0,2.0,93.0,76.0,18.0,18.0,2.0,24.25,2.4,81.0,5.0,10.0,8.0,19.92,0.0,4804.48,709.37359375,16.0,1.0,2.0,1.0,4.0,18.0,1.0,1.0,2.0,5.0,11332,1
1.6453060913085937,7.0,9.0,5.0,0.0,0.0,21.7,6.26,16.0,16.0,91.0,0.0,27.0,14.0,14.0,35.6,5.21,1.33,13.0,22.0,5.0,35.85,40.0,7253.12,759.255,22.0,0.0,2.0,0.0,4.0,27.0,3.0,1.93,1.0,3.0,11332,0
2.310190734863281,3.0,23.0,2.0,0.0,0.0,34.5,8.4,23.0,17.0,97.0,8.0,19.0,25.0,4.0,21.7,3.22,93.0,3.0,17.0,2.0,24.51,12.0,6695.04,944.15140625,16.0,0.0,5.0,0.0,5.0,19.0,0.0,0.76,1.0,2.0,11332,1
2.3434666442871093,7.0,16.0,8.0,0.0,0.0,28.87,4.43,19.0,16.0,95.0,1.01,27.0,24.0,5.0,33.5,3.37,1.15,8.0,21.0,6.0,29.75,2.0,6767.68,1034.459765625,24.0,0.0,2.0,0.0,4.0,27.0,0.0,1.13,1.0,4.0,11332,0
2.6450616455078126,6.0,21.0,6.0,0.0,0.0,32.38,4.22,14.0,9.0,95.0,1.25,27.0,27.0,4.0,30.75,4.29,1.29,19.0,19.0,8.0,32.99,0.0,6572.8,1144.9246875,22.0,1.0,2.0,1.0,7.0,26.0,2.0,1.0,0.0,1.0,11332,1
2.3421543884277343,3.0,19.0,3.0,0.0,0.0,27.34,4.29,12.0,5.0,99.0,1.24,22.0,22.0,6.0,27.75,3.29,96.0,10.0,16.0,6.0,24.48,2.0,6891.52,1064.92921875,14.0,1.0,1.0,0.0,6.0,22.0,0.0,1.0,2.0,6.0,11332,0
1.9237413024902343,2.0,13.0,7.0,0.0,0.0,23.67,2.94,17.0,19.0,97.0,0.0,9.0,20.0,8.0,15.7,3.47,77.0,8.0,9.0,0.0,19.8,90.0,7022.4,814.285703125,8.0,1.0,3.0,0.0,1.0,9.0,1.0,0.45,1.0,4.0,11332,1
1.838572998046875,3.0,13.0,1.0,0.0,0.0,24.47,10.29,15.0,11.0,92.0,0.0,21.0,14.0,8.0,27.65,3.59,1.05,8.0,18.0,3.0,27.03,1.0,7294.24,870.757265625,17.0,0.0,4.0,0.0,2.0,21.0,0.0,1.5,1.0,2.0,11332,0
2.3603694152832033,3.0,20.0,5.0,0.0,0.0,27.58,2.11,4.0,7.0,96.0,86.0,19.0,25.0,5.0,23.25,3.1,1.03,9.0,12.0,7.0,24.63,0.0,6683.84,1048.7678125,9.0,2.0,1.0,2.0,1.0,19.0,0.0,0.76,1.0,2.0,11332,1
2.4075996398925783,4.0,17.0,3.0,0.0,0.0,26.54,6.54,18.0,16.0,96.0,1.26,23.0,20.0,12.0,33.6,2.77,1.02,13.0,19.0,4.0,29.33,0.0,7264.96,1167.1721875,17.0,0.0,0.0,0.0,4.0,22.0,0.0,1.15,3.0,6.0,11326,0
2.331143035888672,4.0,18.0,3.0,0.0,0.0,25.64,4.64,13.0,11.0,95.0,1.22,22.0,21.0,8.0,30.0,4.12,1.24,8.0,18.0,4.0,31.46,1.0,7283.36,1103.564375,14.0,0.0,2.0,0.0,5.0,22.0,1.0,1.05,2.0,7.0,11326,1
1.4853680419921875,4.0,8.0,7.0,0.0,0.0,19.71,3.46,11.0,9.0,89.0,0.0,13.0,15.0,14.0,20.0,4.67,91.0,7.0,10.0,3.0,21.96,0.0,7530.88,673.221640625,11.0,0.0,4.0,0.0,1.0,13.0,1.0,0.87,1.0,2.0,11326,0
2.30382080078125,3.0,24.0,3.0,0.0,0.0,30.21,3.21,11.0,6.0,95.0,0.0,14.0,27.0,4.0,18.75,2.49,77.0,7.0,8.0,6.0,20.82,1.0,6919.36,1045.373671875,11.0,0.0,2.0,0.0,3.0,14.0,0.0,0.52,2.0,5.0,11326,1
1.963089141845703,4.0,16.0,3.0,0.0,0.0,26.95,6.51,17.0,16.0,93.0,0.0,29.0,19.0,5.0,38.0,4.65,1.11,13.0,26.0,3.0,29.76,30.0,7317.92,921.719921875,22.0,2.0,4.0,0.0,4.0,29.0,3.0,1.53,3.0,7.0,11326,0
1.953337554931641,3.0,15.0,7.0,0.0,0.0,29.51,6.81,18.0,11.0,91.0,56.0,15.0,22.0,5.0,20.05,4.22,79.0,18.0,12.0,3.0,22.66,20.0,7204.0,892.159296875,12.0,1.0,3.0,1.0,3.0,15.0,1.0,0.68,1.0,2.0,11326,1
2.206459350585937,6.0,22.0,5.0,0.0,0.0,33.42,6.04,21.0,19.0,97.0,1.32,27.0,27.0,4.0,30.25,3.34,1.13,12.0,21.0,6.0,29.96,0.0,6962.72,986.503984375,21.0,0.0,1.0,0.0,10.0,26.0,3.0,1.0,2.0,2.0,11326,0
2.251016998291016,6.0,19.0,3.0,0.0,0.0,26.22,3.9,17.0,14.0,94.0,1.46,30.0,22.0,5.0,33.0,3.54,1.33,15.0,25.0,5.0,31.38,35.0,7177.76,1010.11125,19.0,1.0,1.0,0.0,6.0,30.0,2.0,1.36,1.0,0.0,11326,1
1.6691665649414062,8.0,10.0,1.0,0.0,0.0,20.59,8.07,12.0,13.0,98.0,0.0,25.0,11.0,5.0,27.9,3.87,1.05,12.0,24.0,1.0,30.57,1.0,6248.0,656.15859375,22.0,1.0,4.0,0.0,4.0,23.0,0.0,2.27,1.0,1.0,11483,1
1.8136154174804688,5.0,13.0,3.0,0.0,0.0,18.81,2.81,10.0,11.0,98.0,0.0,17.0,16.0,7.0,23.4,3.92,1.03,14.0,14.0,3.0,26.49,30.0,6011.2,728.33671875,13.0,0.0,2.0,0.0,3.0,17.0,1.0,1.06,3.0,6.0,11483,0
2.6076727294921875,3.0,14.0,9.0,0.0,0.0,24.83,1.58,20.0,13.0,96.0,90.0,12.0,23.0,7.0,17.25,2.7,66.0,4.0,8.0,4.0,17.53,1.0,5619.04,919.55703125,11.0,0.0,0.0,0.0,1.0,12.0,0.0,0.52,1.0,4.0,11483,1
1.9408256530761718,3.0,13.0,4.0,0.0,0.0,22.18,4.48,16.0,17.0,94.0,0.0,8.0,17.0,9.0,13.6,3.38,56.0,10.0,5.0,3.0,16.4,97.0,5936.0,696.712265625,7.0,0.0,0.0,0.0,1.0,9.0,0.0,0.47,3.0,4.0,11483,0
2.2726118469238283,5.0,15.0,5.0,0.0,0.0,26.14,6.14,13.0,8.0,94.0,90.0,22.0,20.0,5.0,27.0,3.28,1.01,18.0,16.0,6.0,24.92,73.0,5859.36,855.152265625,19.0,0.0,2.0,3.0,5.0,22.0,1.0,1.1,1.0,3.0,11483,1
2.116581115722656,2.0,15.0,1.0,0.0,0.0,22.67,5.67,13.0,11.0,97.0,1.02,15.0,16.0,4.0,21.25,3.22,82.0,8.0,10.0,5.0,19.25,65.0,5933.44,770.6121875,13.0,1.0,0.0,0.0,6.0,15.0,1.0,0.94,3.0,7.0,11483,0
2.08448959350586,2.0,12.0,3.0,0.0,0.0,21.95,6.04,16.0,12.0,94.0,0.0,11.0,15.0,5.0,17.45,2.8,62.0,7.0,9.0,2.0,18.13,59.0,6039.52,769.73953125,8.0,0.0,2.0,1.0,3.0,11.0,0.0,0.73,2.0,6.0,11483,1
2.463045654296875,5.0,16.0,5.0,0.0,0.0,29.41,6.99,15.0,11.0,96.0,1.38,29.0,21.0,3.0,33.75,3.91,1.16,9.0,22.0,7.0,30.03,0.0,5784.32,935.07984375,22.0,2.0,2.0,2.0,6.0,29.0,1.0,1.38,3.0,5.0,11483,0
1.6287657165527343,7.0,9.0,4.0,0.0,0.0,19.54,5.98,10.0,11.0,84.0,0.0,17.0,13.0,4.0,20.35,3.64,82.0,4.0,15.0,2.0,20.81,60.0,5566.4,501.575703125,17.0,0.0,4.0,0.0,3.0,17.0,3.0,1.31,2.0,4.0,8802,0
2.080972442626953,3.0,18.0,3.0,0.0,0.0,26.66,5.66,15.0,9.0,95.0,0.0,12.0,21.0,7.0,18.2,3.57,68.0,4.0,8.0,4.0,18.17,0.0,5174.08,702.111953125,9.0,1.0,2.0,1.0,2.0,12.0,0.0,0.57,1.0,4.0,8802,1
2.3151974487304687,5.0,15.0,3.0,0.0,0.0,21.51,1.82,16.0,9.0,94.0,1.01,25.0,18.0,6.0,31.0,2.98,1.04,6.0,21.0,4.0,28.39,1.0,5352.96,799.784375,20.0,1.0,0.0,1.0,5.0,25.0,3.0,1.39,2.0,3.0,8802,0
