averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalInVictimFovKills,totalFirstBloodKills,totalLongshotKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,totalObjectivesCaptured,objectiveTiersContributed,winner
1.8773088073730468,3.0,13.0,5.0,0.0,0.0,21.98,3.98,14.0,6.0,95.0,1.03,15.0,18.0,7.0,22.0,2.25,89.0,8.0,10.0,5.0,21.34,0.0,5232.32,614.2880078125,14.0,0.0,0.0,0.0,2.0,15.0,0.0,0.83,2.0,6.0,1
1.8430097961425784,3.0,15.0,3.0,0.0,0.0,22.13,2.73,15.0,14.0,94.0,0.0,20.0,18.0,6.0,26.75,3.55,87.0,7.0,17.0,3.0,25.5,3.0,8037.28,737.64390625,15.0,0.0,1.0,0.0,1.0,20.0,0.0,1.11,1.0,5.0,0
2.368086700439453,4.0,17.0,3.0,0.0,0.0,26.28,4.28,14.0,10.0,96.0,1.26,22.0,20.0,5.0,25.5,3.35,93.0,7.0,15.0,7.0,23.23,0.0,7808.96,993.2346875,15.0,2.0,1.0,0.0,4.0,22.0,0.0,1.1,1.0,4.0,1
1.8327256774902343,5.0,9.0,6.0,0.0,0.0,21.18,6.18,14.0,10.0,98.0,0.0,20.0,15.0,7.0,23.5,3.84,87.0,7.0,19.0,1.0,23.15,59.0,8160.96,825.411953125,15.0,0.0,7.0,0.0,2.0,21.0,0.0,1.33,1.0,2.0,0
2.3689654541015623,5.0,23.0,1.0,0.0,0.0,29.82,5.82,23.0,12.0,98.0,1.7,22.0,24.0,10.0,26.75,3.3,100.0,14.0,17.0,5.0,25.26,1.1,7766.88,950.7575,17.0,0.0,0.0,1.0,3.0,24.0,0.0,0.92,1.0,0.0,1
2.5790231323242185,7.0,21.0,8.0,0.0,0.0,33.57,3.57,20.0,10.0,96.0,1.09,21.0,29.0,7.0,26.5,2.88,1.01,9.0,16.0,5.0,25.7,1.0,7401.28,1031.22015625,17.0,2.0,3.0,0.0,4.0,21.0,0.0,0.72,1.0,3.0,0
2.050550994873047,3.0,19.0,3.0,0.0,0.0,24.84,2.82,7.0,5.0,95.0,81.0,19.0,22.0,7.0,22.75,2.97,93.0,7.0,13.0,6.0,26.74,0.0,7795.52,839.243359375,15.0,0.0,3.0,2.0,2.0,19.0,0.0,0.86,0.0,2.0,1
2.370351104736328,4.0,19.0,5.0,0.0,0.0,30.74,3.06,18.0,12.0,98.0,92.0,27.0,24.0,4.0,30.0,3.45,1.24,6.0,21.0,6.0,30.89,1.02,7637.12,953.517421875,24.0,0.0,2.0,2.0,8.0,28.0,0.0,1.13,1.0,1.0,0
1.9138577270507808,3.0,14.0,8.0,0.0,0.0,25.42,2.3,21.0,17.0,92.0,0.0,23.0,22.0,4.0,28.25,4.28,1.09,9.0,19.0,4.0,30.74,1.0,7794.88,773.376875,18.0,1.0,2.0,0.0,6.0,23.0,0.0,1.05,1.0,3.0,1
2.4518696594238283,4.0,15.0,5.0,0.0,0.0,25.3,2.95,18.0,11.0,95.0,1.14,23.0,20.0,5.0,29.0,2.8,1.08,9.0,17.0,6.0,29.86,0.0,6142.24,867.569609375,19.0,1.0,1.0,1.0,6.0,23.0,0.0,1.15,1.0,3.0,1
2.3306671142578126,6.0,15.0,4.0,0.0,0.0,26.4,4.95,14.0,8.0,97.0,1.2,22.0,19.0,6.0,24.5,3.89,94.0,8.0,18.0,4.0,26.25,2.0,6201.6,821.11734375,21.0,0.0,2.0,1.0,5.0,21.0,0.0,1.16,2.0,3.0,0
1.964440155029297,5.0,12.0,5.0,0.0,0.0,20.87,3.87,7.0,6.0,98.0,99.0,19.0,17.0,5.0,20.5,4.15,97.0,7.0,14.0,5.0,24.96,1.28,6347.36,737.188046875,16.0,0.0,6.0,0.0,3.0,21.0,0.0,1.12,0.0,0.0,1
1.8524479675292969,3.0,13.0,7.0,0.0,0.0,24.66,4.52,10.0,12.0,90.0,0.0,16.0,20.0,8.0,23.0,3.85,88.0,5.0,10.0,6.0,24.75,29.0,6150.56,645.5850390625,16.0,0.0,2.0,0.0,4.0,16.0,0.0,0.8,2.0,4.0,0
2.4246037292480467,3.0,12.0,9.0,0.0,0.0,25.09,3.09,21.0,18.0,96.0,1.02,19.0,21.0,5.0,22.75,2.94,78.0,5.0,11.0,8.0,20.45,1.0,6044.48,839.05625,18.0,0.0,1.0,0.0,2.0,19.0,0.0,0.9,0.0,3.0,1
2.47425048828125,3.0,18.0,5.0,0.0,0.0,26.78,2.48,17.0,17.0,96.0,1.11,15.0,23.0,5.0,19.0,2.88,64.0,12.0,9.0,6.0,17.36,0.0,5992.16,880.50203125,11.0,1.0,0.0,0.0,3.0,15.0,0.0,0.65,3.0,7.0,0
1.8672360229492184,4.0,14.0,4.0,0.0,0.0,25.28,6.21,8.0,10.0,96.0,44.0,22.0,18.0,7.0,28.0,3.45,1.08,6.0,18.0,4.0,27.25,0.0,6260.48,688.5209375,21.0,2.0,4.0,0.0,5.0,22.0,0.0,1.22,1.0,6.0,1
1.7596994018554688,5.0,14.0,7.0,0.0,0.0,24.99,2.6,5.0,8.0,90.0,0.0,23.0,21.0,8.0,29.5,3.73,18.0,8.0,16.0,7.0,26.89,0.0,6153.6,681.6865625,17.0,0.0,2.0,0.0,2.0,23.0,0.0,1.1,2.0,4.0,0
1.5503648376464845,8.0,22.0,5.0,0.0,0.0,33.33,5.82,24.0,19.0,91.0,0.0,25.0,27.0,9.0,31.5,5.61,1.06,21.0,21.0,4.0,31.44,1.14,7664.48,737.6928125,20.0,1.0,0.0,0.0,4.0,25.0,0.0,0.93,1.0,2.0,0
1.3483570861816403,7.0,14.0,4.0,0.0,0.0,25.42,6.17,20.0,20.0,97.0,0.0,33.0,17.0,10.0,40.75,5.54,1.47,15.0,27.0,6.0,42.39,97.0,8146.88,636.5222265625,28.0,1.0,1.0,0.0,6.0,31.0,0.0,1.94,1.0,2.0,1
1.6032138061523438,4.0,17.0,8.0,0.0,0.0,31.81,6.47,11.0,14.0,96.0,68.0,23.0,25.0,12.0,31.75,5.2,1.26,13.0,18.0,6.0,35.38,51.0,7804.32,743.998515625,21.0,0.0,1.0,0.0,1.0,25.0,0.0,0.92,1.0,2.0,0
1.6855062866210937,4.0,22.0,9.0,0.0,0.0,34.43,3.21,30.0,23.0,96.0,63.0,21.0,31.0,10.0,26.75,4.47,1.11,16.0,13.0,8.0,32.07,34.0,7463.52,737.08203125,18.0,0.0,1.0,0.0,4.0,21.0,0.0,0.68,1.0,1.0,1
1.879015655517578,4.0,21.0,6.0,0.0,0.0,37.18,8.55,23.0,23.0,94.0,83.0,21.0,27.0,9.0,29.75,4.05,95.0,11.0,17.0,4.0,25.17,81.0,7538.88,863.5803125,15.0,1.0,0.0,1.0,3.0,21.0,0.0,0.78,2.0,7.0,0
1.6035096740722656,5.0,17.0,4.0,0.0,0.0,32.15,9.26,21.0,20.0,91.0,1.88,24.0,21.0,8.0,31.25,4.76,1.27,16.0,20.0,4.0,28.78,35.0,8002.4,784.34609375,22.0,0.0,1.0,2.0,3.0,25.0,0.0,1.14,1.0,3.0,1
1.8772245788574216,4.0,21.0,6.0,0.0,0.0,36.88,7.88,25.0,17.0,94.0,1.26,30.0,27.0,11.0,42.75,4.79,1.39,12.0,21.0,9.0,36.63,10.0,7561.44,881.4553125,27.0,1.0,0.0,1.0,6.0,30.0,0.0,1.11,2.0,6.0,0
1.848690185546875,4.0,24.0,6.0,0.0,0.0,38.28,6.86,24.0,22.0,97.0,0.0,28.0,30.0,6.0,33.5,4.48,1.25,17.0,21.0,7.0,33.4,0.0,7489.92,813.89703125,24.0,1.0,1.0,1.0,6.0,28.0,0.0,0.93,1.0,3.0,1
1.801937561035156,6.0,11.0,4.0,0.0,0.0,20.91,4.56,17.0,16.0,94.0,0.0,25.0,15.0,5.0,27.75,2.86,86.0,11.0,23.0,2.0,25.19,31.0,7177.6,784.2465625,18.0,0.0,2.0,0.0,4.0,23.0,0.0,1.67,2.0,4.0,0
1.708354949951172,5.0,11.0,7.0,0.0,1.0,24.97,4.91,20.0,9.0,95.0,0.0,20.0,19.0,4.0,24.75,2.72,90.0,7.0,16.0,4.0,23.58,77.0,6999.52,721.275625,16.0,0.0,3.0,1.0,3.0,20.0,0.0,1.05,2.0,3.0,1
1.975503387451172,4.0,16.0,3.0,1.0,0.0,23.51,4.18,7.0,5.0,93.0,1.49,31.0,19.0,5.0,34.5,4.28,1.55,13.0,21.0,9.0,37.48,0.0,7037.12,850.450234375,18.0,1.0,0.0,0.0,7.0,30.0,0.0,1.63,0.0,2.0,0
1.5307754516601562,3.0,16.0,3.0,0.0,0.0,23.62,4.42,16.0,13.0,91.0,0.0,10.0,19.0,4.0,12.25,2.56,56.0,7.0,9.0,1.0,14.96,26.0,6722.72,662.626484375,10.0,0.0,0.0,0.0,1.0,11.0,0.0,0.53,1.0,2.0,1
1.4413859558105468,4.0,9.0,3.0,0.0,0.0,16.01,2.33,14.0,13.0,91.0,0.0,16.0,12.0,8.0,23.25,3.71,75.0,12.0,13.0,3.0,21.07,93.0,7355.2,616.233515625,14.0,0.0,2.0,0.0,3.0,17.0,0.0,1.33,3.0,11.0,0
2.087952423095703,3.0,20.0,8.0,0.0,0.0,32.87,4.37,17.0,14.0,95.0,92.0,21.0,28.0,4.0,24.25,3.53,1.02,13.0,16.0,5.0,25.78,26.0,6463.84,860.910234375,18.0,2.0,0.0,2.0,2.0,21.0,0.0,0.75,0.0,0.0,1
2.054575958251953,4.0,21.0,6.0,0.0,0.0,32.7,4.55,13.0,12.0,98.0,1.15,21.0,27.0,8.0,24.25,4.29,1.21,14.0,12.0,9.0,29.89,0.0,6593.44,808.056015625,18.0,1.0,0.0,0.0,3.0,21.0,0.0,0.78,2.0,2.0,0
2.095045776367188,4.0,22.0,5.0,0.0,0.0,33.46,6.09,15.0,14.0,95.0,1.1,22.0,27.0,2.0,24.25,2.92,97.0,8.0,16.0,6.0,27.57,0.0,6481.44,777.42953125,19.0,0.0,0.0,0.0,6.0,20.0,0.0,0.81,2.0,5.0,1
2.0839907836914064,3.0,11.0,11.0,1.0,0.0,25.64,3.54,10.0,11.0,97.0,1.4,21.0,22.0,11.0,28.75,3.75,98.0,10.0,15.0,5.0,27.77,2.0,6503.04,807.349921875,17.0,0.0,0.0,0.0,4.0,21.0,0.0,0.95,1.0,3.0,1
1.9247293090820312,4.0,13.0,8.0,0.0,0.0,29.88,8.28,13.0,9.0,93.0,1.17,21.0,21.0,11.0,28.25,3.48,1.06,16.0,14.0,7.0,27.73,1.0,6578.24,785.16359375,16.0,1.0,0.0,1.0,3.0,21.0,0.0,1.0,2.0,6.0,0
1.8502935791015624,2.0,14.0,9.0,0.0,0.0,28.16,5.16,14.0,13.0,88.0,0.0,19.0,23.0,11.0,28.75,3.04,85.0,11.0,13.0,6.0,24.96,43.0,6088.16,724.252421875,16.0,1.0,1.0,0.0,3.0,19.0,0.0,0.83,3.0,8.0,1
1.9830729675292968,4.0,20.0,4.0,0.0,0.0,26.88,2.64,16.0,9.0,92.0,42.0,26.0,24.0,3.0,30.75,2.85,1.12,7.0,19.0,7.0,29.35,40.0,6144.64,775.329140625,19.0,0.0,2.0,0.0,5.0,26.0,0.0,1.08,2.0,4.0,0
2.326540985107422,3.0,18.0,4.0,0.0,0.0,26.59,3.35,21.0,18.0,98.0,1.41,26.0,22.0,12.0,32.25,3.68,1.08,13.0,16.0,10.0,27.72,67.0,6480.8,929.1975,20.0,0.0,0.0,1.0,2.0,26.0,0.0,1.18,2.0,4.0,1
1.944963531494141,3.0,15.0,10.0,0.0,0.0,28.69,3.46,22.0,18.0,97.0,0.0,20.0,25.0,7.0,26.5,3.25,81.0,6.0,15.0,5.0,24.3,0.0,6234.72,740.44046875,15.0,1.0,0.0,1.0,4.0,20.0,0.0,0.8,3.0,5.0,0
2.109142303466797,3.0,25.0,5.0,0.0,0.0,32.69,2.69,19.0,14.0,92.0,0.0,26.0,30.0,7.0,31.75,3.22,1.18,7.0,16.0,10.0,34.42,0.0,6027.84,818.180390625,21.0,0.0,3.0,0.0,6.0,26.0,0.0,0.87,1.0,0.0,1
1.95876708984375,5.0,12.0,9.0,0.0,1.0,29.86,7.11,15.0,11.0,94.0,1.06,30.0,22.0,5.0,36.25,3.7,1.17,11.0,20.0,10.0,30.58,3.0,6506.72,764.079296875,24.0,1.0,0.0,0.0,7.0,30.0,0.0,1.36,2.0,7.0,0
2.0105075073242187,7.0,19.0,5.0,0.0,0.0,34.32,9.74,23.0,21.0,96.0,1.82,28.0,24.0,13.0,37.0,5.41,1.41,14.0,25.0,3.0,39.17,2.0,8589.6,978.184375,22.0,0.0,4.0,0.0,2.0,28.0,0.0,1.17,2.0,5.0,0
1.815750274658203,3.0,19.0,2.0,0.0,0.0,29.0,7.64,8.0,15.0,90.0,0.0,19.0,21.0,8.0,22.75,4.34,90.0,5.0,18.0,1.0,24.64,0.0,8748.8,946.640703125,15.0,0.0,4.0,0.0,2.0,19.0,0.0,0.9,0.0,0.0,1
2.319833831787109,4.0,19.0,13.0,0.0,0.0,35.45,3.07,20.0,10.0,91.0,1.33,25.0,32.0,11.0,34.5,4.62,1.33,12.0,16.0,9.0,31.62,32.0,8166.08,1142.01515625,20.0,0.0,5.0,1.0,5.0,25.0,0.0,0.78,2.0,5.0,0
2.447545166015625,4.0,18.0,11.0,0.0,0.0,36.72,7.0,26.0,18.0,98.0,1.63,33.0,29.0,13.0,42.0,6.32,1.57,18.0,21.0,12.0,38.28,3.0,8352.16,1238.535,27.0,0.0,0.0,1.0,6.0,33.0,0.0,1.14,2.0,4.0,1
1.893070373535156,2.0,19.0,4.0,0.0,0.0,34.71,10.68,24.0,20.0,93.0,0.0,22.0,23.0,10.0,30.5,4.16,1.2,11.0,17.0,5.0,32.26,1.0,8646.72,969.222734375,18.0,0.0,4.0,0.0,6.0,22.0,0.0,0.96,2.0,3.0,0
1.93291244506836,3.0,21.0,6.0,0.0,0.0,33.92,6.48,25.0,25.0,90.0,0.0,24.0,27.0,9.0,33.75,5.87,1.47,16.0,18.0,6.0,39.13,3.0,8409.76,929.337421875,18.0,0.0,2.0,0.0,6.0,24.0,0.0,0.89,2.0,3.0,1
2.320879364013672,7.0,27.0,10.0,0.0,0.0,41.94,4.68,11.0,5.0,92.0,1.72,30.0,37.0,3.0,32.0,4.39,1.24,8.0,21.0,9.0,31.46,0.0,7876.8,1112.28296875,23.0,3.0,2.0,3.0,7.0,29.0,0.0,0.81,0.0,2.0,0
2.374104919433593,4.0,21.0,7.0,0.0,0.0,34.95,5.3,21.0,18.0,96.0,1.73,40.0,28.0,5.0,45.75,4.95,1.74,18.0,27.0,13.0,44.02,2.0,8339.84,1182.251796875,31.0,2.0,0.0,2.0,3.0,40.0,0.0,1.43,2.0,3.0,1
2.223069763183593,7.0,20.0,6.0,0.0,0.0,31.97,2.88,22.0,16.0,98.0,42.0,22.0,26.0,9.0,28.25,3.16,1.02,15.0,13.0,9.0,27.13,1.0,4991.2,690.56296875,16.0,0.0,0.0,1.0,3.0,22.0,0.0,0.85,0.0,0.0,0
1.9505552673339843,7.0,11.0,5.0,0.0,0.0,23.48,5.94,19.0,18.0,99.0,0.0,22.0,16.0,10.0,27.75,3.24,92.0,10.0,15.0,7.0,28.69,12.0,5416.16,582.1895703125,18.0,1.0,0.0,0.0,2.0,22.0,0.0,1.38,0.0,2.0,1
2.153253479003906,4.0,17.0,5.0,0.0,0.0,28.97,5.73,23.0,19.0,96.0,92.0,23.0,22.0,6.0,26.75,3.65,89.0,13.0,14.0,9.0,23.71,0.0,5152.48,665.91359375,20.0,0.0,0.0,1.0,5.0,23.0,0.0,1.05,0.0,1.0,0
2.055926666259765,7.0,13.0,8.0,0.0,0.0,24.31,2.17,15.0,13.0,92.0,66.0,21.0,21.0,11.0,28.5,3.48,1.02,5.0,15.0,6.0,28.45,1.03,5203.68,609.4123828125,14.0,2.0,0.0,0.0,2.0,21.0,0.0,1.0,0.0,3.0,1
1.7840200805664062,5.0,14.0,4.0,0.0,0.0,23.1,4.2,8.0,12.0,93.0,0.0,20.0,18.0,8.0,25.75,3.78,1.1,9.0,17.0,3.0,26.66,35.0,5394.72,574.2660546875,17.0,0.0,2.0,0.0,3.0,20.0,0.0,1.11,0.0,1.0,0
1.657700347900391,4.0,17.0,5.0,0.0,0.0,27.53,5.53,19.0,23.0,95.0,0.0,22.0,22.0,8.0,27.5,3.44,93.0,14.0,16.0,6.0,28.17,1.0,5153.6,519.853359375,16.0,0.0,0.0,0.0,5.0,22.0,0.0,1.0,0.0,0.0,1
1.949839324951172,3.0,17.0,8.0,0.0,0.0,33.28,5.34,20.0,22.0,93.0,0.0,19.0,25.0,10.0,25.75,4.14,93.0,10.0,12.0,7.0,25.34,74.0,5014.24,609.8611328125,16.0,1.0,1.0,1.0,1.0,19.0,0.0,0.76,0.0,0.0,0
2.055458526611328,12.0,15.0,10.0,0.0,0.0,28.94,3.87,11.0,9.0,96.0,33.0,26.0,25.0,8.0,31.5,3.62,1.2,7.0,22.0,4.0,30.91,26.0,5037.6,633.10671875,20.0,1.0,0.0,0.0,2.0,26.0,0.0,1.04,0.0,1.0,1
2.14634521484375,5.0,13.0,4.0,0.0,0.0,21.72,2.88,12.0,13.0,96.0,1.03,16.0,17.0,7.0,19.75,2.44,68.0,9.0,12.0,4.0,20.07,0.0,4964.0,674.8996875,8.0,1.0,0.0,2.0,4.0,16.0,0.0,0.94,3.0,5.0,1
1.8068853759765624,4.0,12.0,6.0,0.0,0.0,23.79,3.21,18.0,15.0,92.0,76.0,11.0,17.0,4.0,14.75,2.09,54.0,3.0,8.0,3.0,18.13,1.0,4908.48,552.662578125,7.0,0.0,0.0,0.0,1.0,10.0,0.0,0.65,1.0,2.0,0
2.2751788330078124,5.0,13.0,5.0,0.0,0.0,22.72,3.48,16.0,7.0,96.0,1.85,20.0,18.0,6.0,25.25,3.23,97.0,9.0,14.0,6.0,25.73,2.0,4953.92,690.174453125,13.0,0.0,0.0,2.0,2.0,20.0,0.0,1.11,1.0,6.0,1
2.457964782714844,4.0,16.0,3.0,0.0,0.0,24.46,4.74,14.0,10.0,97.0,95.0,22.0,19.0,4.0,26.0,3.23,99.0,17.0,18.0,4.0,23.6,1.0,4915.04,745.05625,17.0,0.0,2.0,0.0,5.0,22.0,0.0,1.16,1.0,0.0,0
1.7012249755859374,3.0,11.0,2.0,0.0,0.0,19.45,5.48,11.0,10.0,95.0,0.0,18.0,13.0,5.0,25.25,2.44,87.0,10.0,17.0,2.0,23.13,0.0,5177.12,519.00265625,17.0,0.0,1.0,0.0,4.0,19.0,0.0,1.38,3.0,7.0,1
2.2701153564453125,5.0,13.0,5.0,0.0,0.0,22.19,3.59,11.0,3.0,95.0,99.0,18.0,18.0,6.0,21.75,3.19,95.0,8.0,12.0,6.0,22.23,1.0,4945.92,650.8225390625,15.0,2.0,0.0,2.0,2.0,18.0,0.0,1.0,1.0,1.0,0
1.89648666381836,4.0,12.0,6.0,0.0,0.0,22.3,2.77,18.0,16.0,93.0,0.0,16.0,18.0,5.0,20.75,3.13,75.0,10.0,10.0,6.0,19.91,63.0,4916.32,570.1023828125,14.0,0.0,1.0,0.0,6.0,17.0,0.0,0.89,4.0,7.0,1
1.891976318359375,4.0,12.0,4.0,0.0,0.0,19.72,2.74,13.0,11.0,94.0,45.0,15.0,16.0,9.0,21.0,2.82,76.0,9.0,11.0,4.0,21.58,1.29,5010.4,556.6003515625,11.0,0.0,0.0,0.0,4.0,16.0,0.0,0.94,1.0,3.0,0
2.316607360839844,6.0,13.0,1.0,0.0,0.0,18.95,4.25,10.0,8.0,96.0,89.0,15.0,14.0,4.0,19.25,2.64,75.0,4.0,14.0,1.0,20.12,0.0,5066.24,659.595234375,14.0,0.0,3.0,0.0,1.0,15.0,0.0,1.07,1.0,2.0,0
2.351124420166016,4.0,16.0,6.0,0.0,0.0,23.98,1.46,12.0,12.0,95.0,38.0,12.0,22.0,5.0,17.75,2.4,59.0,7.0,7.0,5.0,16.58,1.0,4647.68,668.06265625,7.0,0.0,1.0,0.0,2.0,12.0,0.0,0.55,3.0,6.0,1
1.856722869873047,5.0,12.0,4.0,0.0,0.0,21.72,4.83,10.0,9.0,90.0,0.0,18.0,16.0,6.0,23.75,3.19,92.0,8.0,14.0,4.0,24.17,0.0,5006.88,524.863828125,14.0,1.0,7.0,0.0,4.0,18.0,0.0,1.13,1.0,2.0,0
1.6864241027832032,4.0,9.0,4.0,0.0,0.0,19.0,5.9,9.0,8.0,91.0,0.0,15.0,13.0,4.0,17.5,2.21,66.0,5.0,12.0,3.0,17.9,28.0,5149.92,555.4598046875,11.0,1.0,3.0,0.0,1.0,15.0,0.0,1.15,1.0,4.0,1
2.477653350830078,3.0,13.0,5.0,0.0,0.0,21.88,3.88,17.0,16.0,94.0,71.0,15.0,18.0,3.0,19.5,2.73,75.0,7.0,9.0,6.0,20.6,35.0,4891.36,692.684609375,10.0,1.0,2.0,1.0,1.0,15.0,0.0,0.83,1.0,3.0,0
2.1069900512695314,5.0,9.0,2.0,0.0,0.0,16.74,4.42,11.0,11.0,91.0,1.14,27.0,11.0,2.0,32.0,3.51,1.09,3.0,23.0,4.0,27.12,0.0,5224.32,625.3981640625,21.0,0.0,2.0,1.0,5.0,26.0,0.0,2.45,4.0,8.0,1
2.4522422790527343,3.0,14.0,5.0,0.0,0.0,21.98,2.84,13.0,10.0,98.0,0.0,14.0,18.0,4.0,16.25,2.67,71.0,5.0,9.0,5.0,18.27,98.0,4833.44,711.555,12.0,0.0,1.0,0.0,2.0,14.0,0.0,0.78,0.0,0.0,0
2.001474914550781,3.0,12.0,4.0,0.0,0.0,23.74,7.14,15.0,14.0,93.0,0.0,12.0,16.0,13.0,20.0,3.84,80.0,19.0,10.0,3.0,21.6,1.0,4962.88,568.411953125,13.0,0.0,4.0,0.0,2.0,13.0,0.0,0.75,3.0,5.0,1
1.5125971984863282,5.0,4.0,2.0,0.0,0.0,15.22,7.96,9.0,8.0,95.0,1.11,19.0,6.0,3.0,21.25,3.38,85.0,8.0,18.0,1.0,22.55,0.0,4950.08,439.707578125,17.0,0.0,4.0,0.0,5.0,19.0,0.0,3.17,0.0,0.0,1
2.0876838684082037,2.0,11.0,5.0,0.0,0.0,19.59,2.57,11.0,9.0,93.0,0.0,10.0,16.0,7.0,15.5,2.49,66.0,9.0,9.0,1.0,19.34,0.0,4475.2,582.015703125,10.0,1.0,2.0,0.0,4.0,10.0,0.0,0.63,1.0,3.0,0
2.3345298767089844,4.0,11.0,3.0,0.0,0.0,19.43,3.88,16.0,12.0,96.0,99.0,16.0,14.0,6.0,21.25,2.52,75.0,5.0,11.0,5.0,19.52,0.0,4522.56,640.194765625,13.0,0.0,0.0,1.0,6.0,16.0,0.0,1.14,1.0,2.0,1
2.162027282714844,3.0,15.0,1.0,0.0,0.0,22.52,5.72,11.0,7.0,100.0,0.0,10.0,16.0,5.0,14.0,2.73,67.0,9.0,8.0,2.0,17.47,30.0,4454.24,521.9418359375,9.0,0.0,1.0,0.0,1.0,10.0,0.0,0.63,1.0,0.0,0
2.187392272949219,4.0,9.0,2.0,0.0,0.0,16.46,4.77,10.0,7.0,97.0,97.0,15.0,11.0,5.0,17.0,2.15,69.0,2.0,11.0,4.0,17.57,29.0,4688.64,644.1333203125,14.0,0.0,0.0,1.0,3.0,15.0,0.0,1.36,2.0,5.0,1
2.2390676879882805,5.0,16.0,4.0,0.0,0.0,21.84,91.0,12.0,8.0,95.0,54.0,15.0,20.0,3.0,19.5,2.18,70.0,6.0,9.0,6.0,17.5,1.01,4212.16,559.611953125,12.0,2.0,1.0,0.0,5.0,16.0,0.0,0.75,1.0,0.0,0
2.1243170166015624,4.0,11.0,2.0,0.0,0.0,15.13,1.28,12.0,11.0,97.0,0.0,18.0,13.0,3.0,20.75,3.32,89.0,9.0,14.0,4.0,23.16,1.0,4623.04,585.20828125,16.0,0.0,5.0,0.0,3.0,18.0,0.0,1.38,1.0,3.0,1
2.469605712890625,2.0,12.0,4.0,0.0,0.0,20.19,2.23,12.0,5.0,98.0,76.0,9.0,16.0,5.0,13.5,1.38,44.0,4.0,9.0,0.0,11.63,3.0,4373.12,641.3718359375,7.0,0.0,0.0,1.0,3.0,9.0,0.0,0.56,1.0,2.0,0
1.6172128295898438,5.0,12.0,5.0,0.0,0.0,21.43,4.07,16.0,16.0,97.0,88.0,21.0,17.0,9.0,26.0,3.22,1.08,11.0,19.0,2.0,30.39,29.0,5951.84,548.7653515625,20.0,1.0,1.0,0.0,3.0,21.0,0.0,1.24,1.0,2.0,1
1.8775791931152344,7.0,19.0,6.0,0.0,0.0,32.99,7.99,14.0,14.0,94.0,31.0,20.0,25.0,7.0,24.75,3.56,93.0,6.0,15.0,5.0,25.76,0.0,5438.08,623.056328125,14.0,0.0,0.0,1.0,5.0,20.0,0.0,0.8,1.0,1.0,0
1.77468017578125,4.0,19.0,3.0,0.0,0.0,26.75,4.08,14.0,14.0,92.0,0.0,17.0,22.0,4.0,23.0,2.77,93.0,8.0,14.0,3.0,23.49,30.0,5592.32,616.2071875,16.0,0.0,0.0,0.0,3.0,17.0,0.0,0.77,1.0,3.0,1
1.5521940612792968,7.0,17.0,3.0,0.0,0.0,27.22,7.22,12.0,14.0,94.0,5.0,19.0,20.0,9.0,26.75,3.2,98.0,14.0,15.0,4.0,26.83,0.0,5674.24,506.622890625,16.0,0.0,1.0,0.0,2.0,19.0,0.0,0.95,1.0,2.0,0
1.405260009765625,4.0,9.0,6.0,0.0,0.0,25.18,8.62,12.0,16.0,93.0,0.0,21.0,15.0,6.0,25.0,4.55,1.02,6.0,16.0,5.0,28.57,90.0,5995.04,496.026328125,21.0,1.0,2.0,0.0,3.0,21.0,0.0,1.4,1.0,3.0,1
1.6253494262695312,3.0,20.0,1.0,0.0,1.0,28.23,5.93,20.0,19.0,96.0,0.0,21.0,22.0,4.0,25.25,4.58,1.1,11.0,17.0,4.0,29.96,2.0,5781.12,551.851171875,20.0,1.0,2.0,0.0,3.0,21.0,0.0,0.95,0.0,0.0,0
1.863822479248047,13.0,16.0,2.0,1.0,0.0,26.94,7.42,12.0,7.0,95.0,1.16,34.0,18.0,4.0,36.0,4.27,1.44,19.0,27.0,6.0,35.49,0.0,5857.92,637.5790625,31.0,1.0,0.0,3.0,6.0,34.0,0.0,1.89,0.0,0.0,1
1.6938882446289063,2.0,20.0,6.0,0.0,0.0,29.53,3.53,10.0,9.0,90.0,23.0,12.0,26.0,7.0,17.25,2.4,65.0,8.0,9.0,3.0,16.26,1.0,5314.24,549.279765625,11.0,0.0,1.0,1.0,1.0,12.0,0.0,0.46,1.0,3.0,0
2.107453918457032,3.0,13.0,3.0,0.0,0.0,19.42,3.42,14.0,6.0,95.0,0.0,11.0,16.0,1.0,11.75,2.35,59.0,6.0,8.0,3.0,14.54,95.0,3981.12,467.0725,10.0,0.0,4.0,0.0,4.0,11.0,0.0,0.69,0.0,2.0,1
2.077497863769531,4.0,6.0,4.0,0.0,0.0,17.01,7.01,9.0,6.0,96.0,77.0,16.0,10.0,7.0,23.25,2.38,76.0,4.0,15.0,1.0,19.76,72.0,4367.2,556.1128515625,13.0,0.0,1.0,1.0,3.0,17.0,0.0,1.6,3.0,7.0,0
