averageSpeed,highestStreak,untradedDeaths,tradedDeaths,inapplicableTradedKills,inapplicableTradedDeaths,damageTaken,damageHealed,tacticalsUsed,lethalsUsed,percentTimeMoving,deadSilenceTime,totalKills,totalDeaths,totalAssists,totalScore,totalShotsFired,totalShotsHit,totalShotsHead,untradedKills,tradedKills,totalDamageDealt,friendDamage,totalTimeAlive,totalDistanceTraveled,totalAces,totalInVictimFovKills,totalDefuserKills,totalFirstBloodKills,totalLongshotKills,totalPlanterKills,totalPointblankKills,totalRevengeKills,totalInAttackerFovKills,totalWallbangKills,killDeathRatio,bombsPlanted,bombsDefused,sneakDefuses,winner
93.7742156982422,4.0,2.0,0.0,3.0,0.0,3.76,64.0,7.0,7.0,86.0,0.0,7.0,2.0,1.0,8.2,1.52,32.0,2.0,4.0,0.0,11.21,0.0,5266.88,372.2689453125,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,3.5,0.0,0.0,0.0,0
1.0315258026123049,2.0,4.0,0.0,0.0,2.0,10.35,3.35,1.0,4.0,79.0,0.0,6.0,7.0,1.0,6.65,81.0,5.0,1.0,4.0,2.0,7.45,100.0,4964.16,419.5535546875,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.86,0.0,0.0,0.0,1
1.0004430389404295,3.0,2.0,2.0,1.0,3.0,9.17,2.17,9.0,8.0,77.0,0.0,7.0,7.0,3.0,8.5,97.0,29.0,3.0,4.0,2.0,9.13,0.0,4354.4,385.97015625,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1
76.89553833007812,3.0,3.0,2.0,3.0,0.0,6.47,21.0,7.0,5.0,53.0,29.0,5.0,5.0,2.0,5.75,89.0,22.0,3.0,2.0,0.0,6.44,0.0,3584.96,295.3596875,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0
1.207803726196289,3.0,3.0,4.0,0.0,1.0,11.87,3.87,9.0,9.0,73.0,50.0,8.0,8.0,2.0,8.5,1.06,30.0,4.0,5.0,3.0,7.5,0.0,4451.2,469.1990625,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1
69.15126037597656,3.0,5.0,3.0,1.0,0.0,9.75,1.75,8.0,8.0,60.0,0.0,11.0,8.0,1.0,12.1,1.57,48.0,3.0,4.0,6.0,13.85,0.0,4076.64,254.7115234375,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,1.38,0.0,0.0,0.0,0
1.012699508666992,1.0,3.0,1.0,2.0,2.0,9.47,3.47,9.0,8.0,81.0,0.0,4.0,6.0,3.0,7.55,85.0,14.0,2.0,1.0,1.0,4.78,0.0,4872.64,385.3553515625,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.67,0.0,1.0,0.0,1
1.2177765655517578,4.0,2.0,2.0,2.0,1.0,8.89,2.84,9.0,9.0,81.0,0.0,10.0,5.0,1.0,11.15,1.72,40.0,2.0,7.0,1.0,13.59,0.0,5094.72,457.711015625,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0
90.4064712524414,2.0,8.0,1.0,0.0,0.0,10.25,1.25,6.0,5.0,64.0,17.0,4.0,9.0,3.0,6.0,78.0,29.0,2.0,2.0,2.0,9.97,0.0,3709.76,370.4705078125,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.44,0.0,0.0,0.0,1
1.1469086456298827,2.0,2.0,1.0,0.0,2.0,6.28,35.0,5.0,8.0,73.0,40.0,4.0,5.0,2.0,9.75,54.0,24.0,2.0,3.0,1.0,6.88,1.0,4656.96,466.0594140625,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,4.0,0.0,0.0,0
1.3080465698242187,5.0,3.0,0.0,2.0,1.0,7.1,1.5,10.0,10.0,85.0,69.0,8.0,4.0,1.0,11.05,99.0,29.0,3.0,4.0,2.0,7.57,33.0,6819.04,637.855546875,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,1
